SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL        SolAngl        UnCorRH         TCorRH         UnCorT        UnCorUT       UTC_Date       UTC_Time          UTemp        SolCorr         UnCorP         UnCorA          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
         3588.0         103.79         -61.38          47.20           50.9            266          50541          51207          50441  071°45'48.0"W   50°10'35.1"S          6.403         10.957         -61.37          -67.1          170.7           0.01           1140          50294          172.0          -56.5         109.98          176.8         -61.55         104.54          172.1          -56.5         110.75          178.1          -4.88          -6.18           -6.1         -13.65          -6.21            4.2            3.6           50.8         12.691         15.174           59.7           33.2            0.0           0.02          51107            2.1          45.99          45.99         -61.06         -61.06     2017-09-09       11:26:55         -61.06          -0.32         102.59          51207          +5.72           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:59:48            3.4           49.4           49.5            266         -51.50           41.0            260   T
         3628.0         100.02         -62.43          48.22           56.8            269          51295          51961          51192  071°44'52.8"W   50°10'33.2"S          6.436         11.547         -62.43          -67.9          165.4           0.01           1091          50816           68.1          -56.5         106.08          170.6         -61.72         101.89          167.9          -56.5         108.01          173.7          -5.93          -6.06           -5.2         -13.61          -6.12            4.1            1.1           56.8         13.219         15.685           60.9           32.6            0.0           0.01          51858            2.2          46.54          46.54         -62.11         -62.11     2017-09-09       11:27:35         -62.11          -0.33          98.89          51965          +5.50           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:00:28            3.0           53.1           53.1            267         -51.50           41.1            260   T
         3978.0          83.17         -62.68          46.00           69.8            268          55028          55694          54908  071°34'58.9"W   50°10'30.6"S          6.479         17.891         -62.67          -68.5          137.7           0.01            917          53050           14.8          -56.5          88.73          142.7         -64.49          91.19          152.3          -56.5          97.02          156.0          -6.18          -5.55           -5.0         -13.45          -5.82            3.5            2.5           69.8         19.028         21.073           70.1           25.5            0.0           0.01          55574            3.2          44.51          44.51         -62.30         -62.30     2017-09-09       11:33:25         -62.30          -0.38          81.81          55692          +5.83           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:06:18            0.4           65.3           65.3            270         -51.50           42.7            261   T
         4034.0          79.11         -63.89          49.92           73.1            264          56043          56709          55917  071°33'14.6"W   50°10'25.4"S          6.566         19.005         -63.89          -69.1          131.7           0.01           1246          55412           55.4          -56.5          84.53          135.9         -63.53          81.12          134.8          -56.5          86.60          139.3          -7.39          -5.42           -4.2         -13.43          -5.48            3.4            7.1           72.7         20.107         22.122           70.9           24.6            0.0           0.01          56583            3.3          44.56          44.56         -63.50         -63.50     2017-09-09       11:34:21         -63.50          -0.39          77.84          56706          +5.17           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:07:14            5.6           71.6           71.8            266         -51.50           43.2            261   H
         4169.0          69.16         -68.23          45.43           71.7            266          58729          59395          58590  071°28'58.1"W   50°10'14.0"S          6.756         21.746         -68.22          -73.8          117.6           0.00            852          57253           21.9          -56.5          74.34          119.5         -66.22          73.99          124.6          -56.5          79.27          127.5         -11.73          -5.18           -2.0         -13.58          -5.28            3.1            5.0           71.6         22.771         24.738           72.7           23.0            0.0           0.01          59256            3.7          44.36          44.36         -67.80         -67.80     2017-09-09       11:36:36         -67.80          -0.43          67.84          59393          +5.60           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:09:29            5.1           73.1           73.3            266         -51.50           44.6            261   T
         4409.0          62.32         -66.78          44.80           77.8            265          60797          61463          60647  071°21'16.3"W   50°09'40.8"S          7.308         26.681         -66.78          -72.6          105.2           0.00            880          59619           29.5          -56.5          67.34          108.3         -67.37          65.64          111.1          -56.5          70.75          113.8         -10.28          -5.02           -3.1         -13.63          -5.11            2.9            7.0           77.5         27.663         29.417           74.7           19.9            0.0           0.01          61313            4.4          41.98          41.98         -66.32         -66.32     2017-09-09       11:40:36         -66.32          -0.46          61.06          61467          +5.78           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:13:29            8.3           74.0           74.5            264         -51.50           45.6            261   T
         4616.0          51.50         -71.60          29.34           89.1            265          64551          65217          64380  071°13'42.1"W   50°09'10.7"S          7.810         31.536         -71.60          -79.9           89.0           0.00            862          62514           17.2          -56.5          56.28           90.5         -69.58          56.68           97.0          -56.5          61.56           99.0         -15.10          -4.78           -1.5         -14.01          -4.88            2.6            7.9           88.8         32.489         34.182           76.1           18.1            0.0           0.00          65046            5.1          40.30          40.30         -71.09         -71.09     2017-09-09       11:44:03         -71.09          -0.51          50.23          65220          +8.27           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:16:56            8.7           84.4           84.9            264         -51.50           47.9            262   T
         4622.0          51.27         -71.38          26.22           89.3            265          64636          65302          64465  071°13'28.4"W   50°09'10.1"S          7.821         31.683         -71.38          -80.4           88.5           0.00            837          64423          760.1          -56.5          56.05           90.1         -71.60          51.39           88.8          -56.5          56.16           90.3         -14.88          -4.77           -1.6         -14.02          -4.78            2.6            7.9           88.9         32.634         34.324           76.1           18.1            0.0           0.00          65131            5.1          39.95          39.95         -70.87         -70.87     2017-09-09       11:44:09         -70.87          -0.52          50.02          65305          +9.01           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:17:02            6.8           87.8           88.0            266         -51.50           47.9            262   H
         4907.0          43.31         -68.23          34.56          103.9            264          67948          68614          67757  071°01'26.8"W   50°08'15.9"S          8.724         39.398         -68.22          -75.7           73.6           0.00            856          66111           20.6          -55.6          47.86           76.7         -70.33          47.11           80.9          -56.1          51.79           83.1         -12.58          -4.55           -3.0         -14.15          -4.68            2.4           11.8          103.2         40.353         41.873           77.5           15.5            0.0           0.01          68423            5.9          34.58          34.58         -67.67         -67.67     2017-09-09       11:48:54         -67.67          -0.56          42.00          68619          +7.46           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:21:47           11.4           97.5           98.1            263         -51.50           50.4            262   T
         5058.0          37.48         -70.42          33.49          106.5            270          70801          71467          70593  070°54'39.0"W   50°07'58.9"S          9.007         43.757         -70.42          -77.9           64.4           0.00            965          69175           24.9          -54.8          41.80           66.7         -68.74          40.30           68.7          -55.2          44.72           71.5         -15.64          -4.32           -2.3         -14.34          -4.43            2.2           -0.7          106.5         44.675         46.169           78.4           14.6            0.0           0.00          71259            6.4          35.55          35.55         -69.83         -69.83     2017-09-09       11:51:25         -69.83          -0.59          36.24          71467          +7.50           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:24:18            6.8          103.9          104.1            266         -51.50           52.5            262   T
         5234.0          34.18         -68.48          35.91          100.2            273          72615          73281          72395  070°46'45.6"W   50°08'10.7"S          8.810         48.815         -68.48          -75.7           58.2           0.00            978          71494           40.2          -54.2          38.36           61.0         -69.45          35.78           61.2          -54.5          40.04           63.8         -14.25          -4.18           -2.9         -14.41          -4.26            2.1           -4.4          100.1         49.603         51.023           79.8           13.5            0.0           0.01          73061            6.9          34.36          34.36         -67.87         -67.87     2017-09-09       11:54:21         -67.87          -0.61          33.06          73281          +7.18           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:27:14           -4.0          103.4          103.5            272         -51.50           53.8            263   T
         5361.0          29.65         -72.18          41.64          111.1            270          75396          76062          75158  070°40'58.8"W   50°08'07.6"S          8.861         52.520         -72.17          -78.1           51.4           0.00           1311          73777           27.2          -53.4          33.64           53.3         -70.67          31.84           54.8          -53.8          35.92           57.1         -18.79          -3.99           -1.9         -14.64          -4.08            1.9            0.4          111.1         53.262         54.689           80.4           13.1            0.0           0.00          75824            7.3          34.95          34.95         -71.53         -71.53     2017-09-09       11:56:28         -71.53          -0.65          28.48          76063          +5.94           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:29:21            1.5          105.0          105.0            269         -51.50           55.6            263   H
         5407.0          28.39         -73.91          28.05          112.7            268          76236          76902          75992  070°38'44.8"W   50°08'06.6"S          8.878         53.952         -73.91          -82.3           49.6           0.00            850          75575           91.1          -53.1          32.34           51.2         -73.41          29.02           50.6          -53.3          32.99           52.3         -20.77          -3.95           -1.6         -14.72          -3.97            1.9            3.4          112.6         54.678         56.099           80.7           12.9            0.0           0.00          76658            7.5          35.31          35.31         -73.25         -73.25     2017-09-09       11:57:14         -73.25          -0.66          27.21          76903          +8.35           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:30:07            1.3          112.1          112.1            269         -51.50           56.2            263   T
         5477.0          27.54         -73.00          16.52          116.3            266          76822          77488          76574  070°35'18.1"W   50°07'59.3"S          8.999         56.162         -72.99          -84.7           47.9           0.00            248          76283          131.6          -53.0          31.46           49.8         -73.72          27.96           48.8          -53.0          31.90           50.5         -20.04          -3.92           -1.8         -14.77          -3.94            1.8            7.3          116.1         56.879         58.267           80.9           12.5            0.0           0.00          77240            7.7          34.12          34.12         -72.33         -72.33     2017-09-09       11:58:24         -72.33          -0.67          26.32          77487         +11.72           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:31:17            6.2          113.7          113.8            267         -51.50           56.7            263   H
         5549.0          26.98         -71.31          34.87          117.9            268          77221          77887          76970  070°31'35.3"W   50°07'53.9"S          9.089         58.545         -71.31          -78.5           46.6           0.00            575          76772          194.3          -52.8          30.88           48.8         -71.80          27.26           47.2          -52.9          31.17           49.3         -18.47          -3.90           -2.3         -14.80          -3.91            1.8            3.2          117.8         59.246         60.594           81.2           12.1            0.0           0.00          77636            7.9          32.98          32.98         -70.64         -70.64     2017-09-09       11:59:36         -70.64          -0.67          25.80          77887          +7.17           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:32:29            4.5          119.1          119.2            268         -51.50           57.0            263   H
         5569.0          26.67         -71.00          29.38          114.7            268          77447          78113          77194  070°30'34.8"W   50°07'53.3"S          9.100         59.191         -71.00          -79.3           46.0           0.00            805          77082          344.4          -52.8          30.55           48.3         -71.29          26.83           46.3          -52.8          30.72           48.6         -18.24          -3.88           -2.3         -14.81          -3.89            1.8            4.3          114.6         59.886         61.228           81.3           12.0            0.0           0.00          77860            7.9          32.74          32.74         -70.33         -70.33     2017-09-09       11:59:56         -70.33          -0.68          25.47          78110          +8.31           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:32:49            2.0          116.3          116.3            269         -51.50           57.2            263   T
         5730.0          22.91         -72.44          19.62          128.3            264          80406          81072          80133  070°22'32.3"W   50°07'18.2"S          9.685         64.353         -72.44          -83.2           39.8           0.00            886          78664           27.3          -51.9          26.60           41.9         -72.29          24.72           42.9          -52.3          28.51           45.0         -20.57          -3.69           -2.1         -15.04          -3.79            1.7           13.5          127.6         65.078         66.410           81.4           11.5            0.0           0.00          80799            8.4          31.90          31.90         -71.73         -71.73     2017-09-09       12:02:37         -71.73          -0.71          21.76          81073         +10.73           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:35:30           13.1          115.4          116.2            264         -51.50           59.3            263   H
         5761.0          22.47         -72.34          25.42          131.0            265          80782          81448          80505  070°20'46.7"W   50°07'12.1"S          9.787         65.484         -72.34          -81.5           39.0           0.00            579          80319          216.1          -51.8          26.14           41.1         -72.42          22.69           39.4          -51.8          26.37           41.5         -20.58          -3.67           -2.2         -15.06          -3.68            1.6           11.3          130.5         66.211         67.532           81.5           11.4            0.0           0.00          81171            8.5          31.40          31.40         -71.62         -71.62     2017-09-09       12:03:08         -71.62          -0.72          21.29          81447          +9.12           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:36:01           11.7          131.3          131.8            265         -51.50           59.7            263   T
         5919.0          21.25         -68.41          32.09          120.5            264          81875          82541          81591  070°12'29.6"W   50°06'41.2"S         10.301         70.802         -68.40          -76.4           36.2           0.00            833          81048           75.1          -51.4          24.84           39.0         -70.22          21.85           37.5          -51.6          25.48           40.1         -16.98          -3.59           -2.9         -15.09          -3.63            1.6           12.8          119.8         71.547         72.805           81.7           10.7            0.1           0.01          82257            9.0          29.87          29.87         -67.67         -67.67     2017-09-09       12:05:46         -67.67          -0.74          20.14          82539          +7.94           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:38:39           11.7          121.2          121.7            264         -51.50           60.5            263   T
         5983.0          19.98         -68.75          40.73          124.9            268          83094          83760          82801  070°09'08.1"W   50°06'31.6"S         10.462         72.958         -68.74          -75.1           34.1           0.00           1427          82196           68.5          -51.1          23.47           36.8         -68.78          20.60           35.1          -51.2          24.14           37.9         -17.69          -3.49           -2.8         -15.12          -3.54            1.5            5.1          124.8         73.704         74.962           81.8           10.5            0.1           0.01          83467            9.2          30.54          30.54         -68.00         -68.00     2017-09-09       12:06:50         -68.00          -0.75          18.91          83763          +6.31           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:39:43            9.0          121.3          121.6            266         -51.50           61.4            264   H
         6102.0          17.21         -70.89          28.27          134.1            265          86039          86705          85724  070°02'31.4"W   50°06'17.6"S         10.695         77.201         -70.89          -79.5           29.6           0.00           1236          84262           29.3          -50.2          20.47           32.0         -69.17          18.54           31.7          -50.6          21.91           34.3         -20.72          -3.26           -2.3         -15.27          -3.37            1.4           12.1          133.6         77.938         79.214           82.1           10.3            0.0           0.00          86390            9.6          30.96          30.96         -70.10         -70.10     2017-09-09       12:08:49         -70.10          -0.79          16.10          86709          +8.57           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:41:42            7.1          128.4          128.6            267         -51.50           63.7            264   T
         6214.0          15.88         -69.09          12.16          131.4            269          87614          88280          87285  069°56'04.9"W   50°05'59.9"S         10.990         81.337         -69.08          -83.2           27.1           0.00            673          86505           55.9          -49.7          19.03           29.7         -70.13          16.53           28.4          -49.9          19.74           30.8         -19.39          -3.15           -2.6         -15.31          -3.21            1.3            3.1          131.4         82.076         83.333           82.3           10.0            0.0           0.01          87951            9.9          28.34          28.34         -68.27         -68.27     2017-09-09       12:10:41         -68.27          -0.82          14.76          88278         +14.12           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:43:34            9.5          132.9          133.3            266         -51.50           64.9            264   H
         6258.0          15.47         -68.16          29.37          138.2            267          88129          88795          87797  069°53'30.2"W   50°05'57.9"S         11.023         82.990         -68.15          -76.7           26.3           0.00            829          87541          171.6          -49.5          18.58           28.9         -68.28          15.68           26.7          -49.6          18.80           29.3         -18.62          -3.11           -2.7         -15.31          -3.13            1.3            6.6          138.0         83.719         84.966           82.4            9.8            0.1           0.01          88463           10.1          27.48          27.48         -67.34         -67.34     2017-09-09       12:11:25         -67.34          -0.82          14.38          88799          +8.56           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:44:18            2.7          135.3          135.3            269         -51.50           65.3            264   H
         6334.0          14.35         -66.47          29.06          143.3            271          89631          90297          89286  069°48'53.2"W   50°05'50.5"S         11.146         85.953         -66.46          -75.3           24.2           0.00           1494          88542           60.0          -49.1          17.34           27.0         -67.38          14.90           25.2          -49.3          17.95           27.9         -17.39          -2.99           -2.8         -15.31          -3.05            1.2           -3.5          143.3         86.673         87.919           82.6            9.7            0.1           0.01          89952           10.3          26.62          26.62         -65.63         -65.63     2017-09-09       12:12:41         -65.63          -0.84          13.27          90299          +8.78           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:45:34            5.8          140.3          140.5            268         -51.50           66.6            264   T
         6413.0          13.01         -67.22          26.90          147.4            269          91594          92260          91234  069°43'51.4"W   50°05'54.0"S         11.089         89.179         -67.21          -76.5           22.0           0.00           1150          90260           46.9          -48.5          15.84           24.6         -66.94          13.66           23.1          -48.8          16.57           25.7         -18.73          -2.83           -2.6         -15.32          -2.91            1.1            3.0          147.3         89.866         91.121           82.9            9.5            0.1           0.01          91900           10.5          26.26          26.26         -66.35         -66.35     2017-09-09       12:14:00         -66.35          -0.87          11.91          92260          +9.23           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:46:53           -2.6          147.0          147.0            271         -51.50           68.3            264   T
         6582.0          11.90         -61.52          24.63          137.6            271          93402          94068          93027  069°33'29.0"W   50°05'50.4"S         11.148         95.833         -61.49          -71.9           19.6           0.00           1376          92130           51.9          -47.9          14.58           22.6         -63.22          12.43           20.6          -48.2          15.20           23.5         -13.57          -2.68           -3.0         -15.21          -2.76            1.1           -3.0          137.6         96.479         97.696           83.4            9.1            0.2           0.02          93693           11.1          24.27          24.27         -60.62         -60.62     2017-09-09       12:16:49         -60.62          -0.90          10.85          94072         +10.40           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:49:42            1.3          141.7          141.8            269         -51.50           69.7            265   T
         6657.0          10.81         -62.66          27.76          158.4            266          95364          96030          94971  069°28'45.5"W   50°05'47.9"S         11.189         98.864         -62.63          -72.1           17.9           0.00           1470          93999           48.8          -47.4          13.33           20.6         -62.13          11.34           18.7          -47.6          13.94           21.5         -15.31          -2.52           -2.7         -15.13          -2.60            1.0           11.4          158.0         99.495        100.726           83.5            9.0            0.2           0.01          95637           11.3          24.02          24.02         -61.74         -61.74     2017-09-09       12:18:04         -61.74          -0.92           9.68          96030          +9.44           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:50:57            2.0          145.5          145.5            269         -51.50           71.2            265   H
         6702.0          10.38         -63.14          21.03          162.9            264          96183          96849          95784  069°25'36.2"W   50°05'36.5"S         11.380        100.891         -63.12          -74.5           17.2           0.00            693          95378          117.9          -47.1          12.84           19.8         -62.75          10.59           17.5          -47.2          13.08           20.2         -16.04          -2.46           -2.6         -15.10          -2.49            1.0           17.0          162.0        101.531        102.758           83.6            8.9            0.2           0.01          96450           11.4          23.75          23.75         -62.21         -62.21     2017-09-09       12:18:49         -62.21          -0.94           9.28          96847         +11.32           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:51:42           15.3          162.2          162.9            265         -51.50           72.0            265   T
         6801.0          10.06         -56.35          24.79          138.8            261          96832          97498          96427  069°19'14.0"W   50°05'00.9"S         11.973        104.988         -56.29          -67.2           16.2           0.01            654          96105          149.9          -46.9          12.46           19.2         -59.67          10.22           16.7          -47.0          12.65           19.5          -9.45          -2.40           -3.0         -15.03          -2.43            0.9           22.3          137.0        105.669        106.864           83.5            8.6            0.5           0.03          97093           11.7          20.63          20.63         -55.41         -55.41     2017-09-09       12:20:28         -55.41          -0.94           8.94          97497         +10.89           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:53:21           21.5          149.0          150.5            262         -51.50           72.5            265   T
         6863.0           9.51         -54.11          22.23          146.6            269          98018          98684          97602  069°15'27.2"W   50°04'47.5"S         12.196        107.417         -54.03          -66.1           15.1           0.01           1565          97015           83.1          -46.5          11.81           18.2         -55.95           9.78           15.7          -46.7          12.13           18.7          -7.56          -2.30           -3.0         -14.88          -2.35            0.9            2.7          146.5        108.107        109.304           83.5            8.5            0.6           0.04          98268           11.9          21.17          21.17         -53.15         -53.15     2017-09-09       12:21:30         -53.15          -0.96           8.44          98681         +11.95           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:54:23           13.0          141.0          141.6            265         -51.50           73.3            265   T
         6946.0           8.63         -54.70          21.36          158.9            271         100085         100751          99651  069°10'00.3"W   50°04'51.2"S         12.134        110.911         -54.62          -66.9           13.8           0.01           1193          98626           48.6          -45.9          10.75           16.5         -54.24           9.06           14.4          -46.2          11.26           17.3          -8.77          -2.12           -2.7         -14.64          -2.21            0.8           -3.2          158.9        111.572        112.782           83.8            8.4            0.6           0.04         100317           12.2          20.65          20.65         -53.72         -53.72     2017-09-09       12:22:53         -53.72          -0.98           7.52         100751         +12.18           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:55:46           -2.7          151.5          151.5            271         -51.50           74.9            265   T
         7113.0           7.85         -49.81          18.93          167.2            264         102110         102776         101657  068°57'45.9"W   50°04'37.0"S         12.371        118.768         -49.67          -63.5           12.2           0.01           1159         100654           50.7          -45.3           9.80           15.0         -52.44           8.23           13.0          -45.6          10.26           15.7          -4.49          -1.96           -2.8         -14.32          -2.04            0.7           17.8          166.3        119.410        120.587           84.1            8.0            1.0           0.07         102323           12.7          16.96          16.96         -48.81         -48.81     2017-09-09       12:25:40         -48.81          -1.00           6.78         102776         +13.69           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:58:33            5.1          169.4          169.5            268         -51.50           76.8            265   T
         7152.0           7.56         -50.90          19.22          161.9            262         102904         103570         102444  068°55'00.9"W   50°04'23.9"S         12.590        120.537         -50.78          -64.3           11.9           0.01           1230         102051          130.1          -45.1           9.46           14.4         -50.96           7.71           12.1          -45.2           9.63           14.7          -5.83          -1.89           -2.6         -14.20          -1.92            0.7           21.9          160.4        121.193        122.370           84.0            8.0            0.9           0.06         103110           12.8          16.88          16.88         -49.90         -49.90     2017-09-09       12:26:19         -49.90          -1.00           6.51         103570         +13.43           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:59:12           20.3          163.3          164.6            263         -51.50           77.5            265   H
         7174.0           7.42         -52.41           1.02          163.4            263         103306         103972         102842  068°53'31.3"W   50°04'15.4"S         12.732        121.498         -52.40          -85.4           11.7           0.00          -1898         102643          258.5          -45.0           9.29           14.2         -51.74           7.49           11.8          -45.0           9.37           14.3          -7.45          -1.86           -2.5         -14.15          -1.88            0.7           20.0          162.2        122.163        123.341           84.0            7.9            0.0           0.05         103508           12.9          17.22          17.22         -51.40         -51.40     2017-09-09       12:26:41         -51.40          -1.01           6.32         103990         +33.03           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:59:34           23.2          157.2          158.9            262         -51.50           77.8            265   T+H

SIGNIFICANT WIND SPEED AND DIRECTION LEVELS
-------------------------------------------
