SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL        SolAngl        UnCorRH         TCorRH         UnCorT        UnCorUT       UTC_Date       UTC_Time          UTemp        SolCorr         UnCorP         UnCorA          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
         4039.0          81.70         -62.18           1.98          109.5            271          54143          54809          54026  069°49'32.2"W   50°09'30.2"S          7.485         85.482         -62.18          -88.6          134.9           0.00            281          53997          915.5          -56.5          92.57          148.9         -65.94          81.97          137.8          -56.5          92.70          149.1          -5.68         -10.87          -13.9         -17.25         -10.73            0.7           -1.1          109.5         85.809         86.271           85.0            5.9            0.0           0.01          54692            2.3           2.27            2.3         -61.83         -61.83     2017-08-03       12:25:22         -61.83          -0.35          81.77          54790         +26.41           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:07:19           -0.2          108.6          108.6            270         -51.50           75.5            265   T
         4082.0          80.00         -61.54           1.71          110.1            273          54605          55271          54486  069°47'28.6"W   50°09'32.9"S          7.441         86.802         -61.54          -89.0          131.7           0.00           1065          54256          118.4          -56.5          90.54          145.6         -61.80          80.85          133.3          -56.5          91.55          147.2          -5.04         -10.54          -13.9         -17.19         -10.70            0.6           -6.4          109.9         87.121         87.583           85.1            5.9            0.0           0.02          55152            2.4           2.10            2.1         -61.18         -61.18     2017-08-03       12:26:05         -61.18          -0.36          80.09          55249         +27.45           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:08:02           -3.6          110.5          110.6            272         -51.50           75.8            265   T
         4302.0          56.05         -72.14           3.78          111.2            266          61621          62287          61466  069°37'02.4"W   50°09'23.5"S          7.597         93.494         -72.14          -92.6           97.1           0.00           1656          57976            8.8          -56.5          64.74          104.1         -66.64          67.27          113.5          -56.5          76.56          123.1         -15.64          -8.69           -7.0         -17.58          -9.29           -0.6            7.0          111.0         93.802         94.349           85.4            6.2            0.0           0.00          62132            3.0           2.83            2.8         -71.70         -71.70     2017-08-03       12:29:45         -71.70          -0.45          55.98          62303         +20.46           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:11:42            2.5          109.5          109.5            269         -51.50           79.6            266   T
         4473.0          48.07         -74.19           1.40          121.1            267          64495          65161          64324  069°28'33.2"W   50°08'58.2"S          8.018         98.941         -74.19          -99.5           84.2           0.00            375          62895           22.5          -56.5          56.43           90.7         -72.37          51.92           90.1          -56.5          60.44           97.2         -17.69          -8.36           -6.6         -17.81          -8.52           -0.9            6.8          120.9         99.266         99.832           85.4            6.1            0.0           0.00          64990            3.4           3.20            3.2         -73.70         -73.70     2017-08-03       12:32:36         -73.70          -0.49          48.04          65167         +25.29           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:14:33            8.9          114.7          115.0            266         -51.50           81.2            266   T
         4523.0          47.67         -71.68           0.10          116.0            269          64663          65329          64491  069°25'57.0"W   50°08'53.4"S          8.098        100.611         -71.68          -99.4           82.4           0.00             64          64408          386.9          -56.5          55.98           90.0         -73.24          47.87           83.4          -56.5          56.20           90.4         -15.18          -8.31           -7.6         -17.81          -8.33           -0.9            2.1          115.9        100.936        101.496           85.4            6.0            0.0           0.00          65157            3.6           2.75            2.8         -71.19         -71.19     2017-08-03       12:33:26         -71.19          -0.49          47.62          65328         +27.69           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:15:23            5.7          120.2          120.4            267         -51.50           81.3            266   T
         4562.0          47.74         -69.53           1.29          108.8            269          64709          65375          64537  069°24'02.1"W   50°08'53.6"S          8.095        101.839         -69.53          -96.5           81.7           0.00            178          64514         1400.4          -56.5          55.85           89.8         -70.22          47.75           82.0          -56.5          55.92           89.9         -13.03          -8.12           -8.1         -17.81          -8.17           -0.9            1.0          108.8        102.160        102.713           85.5            6.0            0.0           0.01          65203            3.7           2.29            2.3         -69.04         -69.04     2017-08-03       12:34:05         -69.04          -0.49          47.78          65358         +26.92           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:16:02           -0.2          113.3          113.3            270         -51.50           81.3            266   T
         4668.0          45.33         -68.93           5.53          101.5            268          65775          66441          65597  069°19'30.3"W   50°08'44.3"S          8.250        104.746         -68.93          -87.8           77.3           0.00            922          65067           61.9          -56.3          53.08           85.3         -69.02          46.56           79.5          -56.5          54.45           87.5         -12.62          -7.76           -8.0         -17.81          -7.90           -1.0            3.8          101.4        105.070        105.626           85.5            5.9            0.0           0.01          66263            3.9           2.39            2.4         -68.42         -68.42     2017-08-03       12:35:51         -68.42          -0.51          45.38          66440         +18.91           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:17:48            5.3           98.7           98.9            267         -51.50           81.6            266   T
         4956.0          32.00         -77.52           6.22          132.8            266          72224          72890          72007  069°04'36.5"W   50°08'29.3"S          8.501        114.300         -77.52          -94.2           57.0           0.00           1424          68802           11.2          -54.4          39.07           62.2         -72.37          38.15           66.2          -55.3          45.53           72.8         -23.17          -7.08           -5.2         -18.54          -7.38           -1.5           10.4          132.4        114.616        115.231           85.7            5.9            0.0           0.00          72673            4.7           3.82            3.8         -76.93         -76.93     2017-08-03       12:40:39         -76.93          -0.59          32.01          72894         +16.70           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:22:36            3.1          119.4          119.5            268         -51.50           84.9            266   T
         5260.0          24.44         -75.12           3.38          143.3            268          77269          77935          77017  068°45'59.6"W   50°08'54.5"S          8.080        126.225         -75.12          -95.6           43.0           0.00            854          74512           15.4          -52.8          30.81           48.7         -76.84          27.70           49.2          -53.6          34.69           55.0         -22.30          -6.37           -5.7         -18.87          -6.99           -1.8            3.8          143.3        126.484        127.121           86.3            5.7            0.0           0.00          77683            5.5           3.40            3.4         -74.47         -74.47     2017-08-03       12:45:43         -74.47          -0.66          24.40          77963         +20.45           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:27:40           -5.0          141.2          141.3            272         -51.50           88.6            267   T
         5416.0          22.68         -69.58           5.80          149.0            278          78499          79165          78239  068°36'31.2"W   50°09'19.5"S          7.664        132.289         -69.58          -88.1           38.8           0.00            994          77628           64.0          -52.5          29.08           45.9         -72.40          23.61           41.0          -52.6          29.93           47.3         -17.13          -6.40           -7.1         -18.86          -6.32           -1.9          -21.9          147.4        132.511        133.139           86.7            5.6            0.0           0.01          78905            5.9           3.08            3.1         -68.91         -68.91     2017-08-03       12:48:19         -68.91          -0.68          22.77          79121         +18.51           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:30:16           -9.6          139.9          140.3            274         -51.50           89.4            267   T
         5614.0          17.93         -71.87           2.47          145.1            274          82847          83513          82556  068°23'32.9"W   50°11'04.3"S          5.918        140.560         -71.87          -94.7           31.0           0.00            885          80398           19.1          -51.1          23.74           37.3         -70.45          20.05           34.5          -51.8          26.27           41.3         -20.73          -5.81           -6.2         -18.94          -6.22           -2.1           -8.9          144.9        140.685        141.344           87.6            5.5            0.0           0.00          83222            6.5           2.80            2.8         -71.14         -71.14     2017-08-03       12:51:37         -71.14          -0.73          17.90          83533         +22.85           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:33:34          -31.7          150.4          153.7            282         -51.50           92.5            268   T
         5694.0          16.90         -68.88           6.09          136.8            278          83998          84664          83698  068°18'38.6"W   50°11'15.7"S          5.727        143.699         -68.87          -87.2           28.8           0.00           1129          83127           73.3          -50.8          22.50           35.3         -70.02          17.43           29.9          -51.0          23.11           36.2         -18.09          -5.60           -6.4         -18.91          -5.68           -2.2          -18.0          135.6        143.813        144.476           87.7            5.5            0.0           0.01          84364            6.7           2.26            2.3         -68.13         -68.13     2017-08-03       12:52:57         -68.13          -0.75          16.96          84633         +18.35           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:34:54           -8.6          141.2          141.5            273         -51.50           93.1            268   T
         5861.0          13.44         -74.06           4.00          139.1            282          88189          88855          87856  068°08'44.6"W   50°12'48.7"S          4.177        150.002         -74.06          -93.8           23.5           0.00            982          85777           21.1          -49.5          18.53           28.9         -71.44          15.09           26.1          -50.2          20.42           31.9         -24.54          -5.09           -5.3         -19.09          -5.33           -2.4          -30.0          135.8        150.060        150.760           88.4            5.5            0.0           0.00          88522            7.1           3.41            3.4         -73.26         -73.26     2017-08-03       12:55:44         -73.26          -0.81          13.43          88898         +19.77           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:37:41          -33.4          135.9          139.9            284         -51.50           95.1            269   T
         5916.0          13.14         -71.89           0.10          136.8            281          88569          89235          88233  068°05'30.2"W   50°13'15.2"S          3.736        152.066         -71.89          -99.5           22.7           0.00            -37          88044          234.1          -49.4          18.21           28.4         -73.53          13.31           23.2          -49.5          18.37           28.6         -22.48          -5.07           -5.6         -19.09          -5.06           -2.4          -26.4          134.2        152.112        152.808           88.6            5.5            0.0           0.00          88899            7.2           2.93            2.9         -71.07         -71.07     2017-08-03       12:56:39         -71.07          -0.82          13.11          89259         +27.63           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:38:36          -28.8          135.1          138.1            282         -51.50           95.3            269   T
         5996.0          13.36         -68.01           0.57          136.7            280          88250          88916          87917  068°00'45.9"W   50°13'44.1"S          3.255        155.088         -68.01          -96.7           22.7           0.00            132          88075         -278.2          -49.5          18.48           28.8         -73.45          13.28           23.2          -49.5          18.34           28.6         -18.51          -5.12           -6.1         -19.10          -5.06           -2.4          -24.8          134.4        155.122        155.800           88.8            5.3            0.0           0.01          88583            7.4           2.34            2.3         -67.20         -67.20     2017-08-03       12:57:59         -67.20          -0.81          13.37          88855         +28.69           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:39:56          -21.6          136.0          137.7            279         -51.50           95.1            269   T
         6010.0          13.33         -66.24           0.10          136.3            283          88305          88971          87972  067°59'56.8"W   50°13'50.6"S          3.146        155.609         -66.24          -95.4           22.4           0.00            359          87944         1601.9          -49.5          18.43           28.7         -73.87          13.38           23.4          -49.5          18.45           28.7         -16.76          -5.10           -6.3         -19.10          -5.08           -2.4          -30.1          132.9        155.641        156.318           88.8            5.3            0.0           0.01          88638            7.5           2.12            2.1         -65.43         -65.43     2017-08-03       12:58:13         -65.43          -0.81          13.37          88930         +29.18           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:40:10          -28.0          134.1          137.0            282         -51.50           95.2            269   T
         6071.0          12.72         -62.68           3.66          132.7            293          89220          89886          88879  067°56'29.5"W   50°14'33.9"S          2.424        157.802         -62.68          -85.3           21.1           0.00           1384          88425           98.0          -49.2          17.67           27.5         -63.41          13.02           21.6          -49.3          18.05           28.1         -13.47          -4.95           -6.4         -19.02          -5.03           -2.4          -51.3          122.4        157.821        158.503           89.1            5.3            0.0           0.01          89545            7.6           1.63            1.6         -61.86         -61.86     2017-08-03       12:59:14         -61.86          -0.83          12.75          89879         +22.65           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:41:11          -42.6          129.4          136.3            288         -51.50           95.5            270   T
         6245.0          10.10         -70.93           5.07          123.4            303          93327          93993          92952  067°48'18.6"W   50°17'39.0"S         -0.660        162.954         -70.93          -90.0           17.4           0.00             12          90915           22.8          -48.0          14.63           22.6         -66.83          11.41           19.3          -48.6          16.07           24.9         -22.97          -4.53           -5.2         -19.04          -4.67           -2.6          -67.5          103.3        162.955        163.677           90.2            5.4            0.0           0.00          93618            8.0           2.67            2.7         -70.05         -70.05     2017-08-03       13:02:08         -70.05          -0.89          10.10          94022         +19.04           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:44:05          -63.8          106.6          124.2            301         -51.50           96.0            271   T+H

SIGNIFICANT WIND SPEED AND DIRECTION LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL        SolAngl        UnCorRH         TCorRH         UnCorT        UnCorUT       UTC_Date       UTC_Time          UTemp        SolCorr         UnCorP         UnCorA          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
              s             mB             °C              %            kts              °             ft             ft             ft                                            M              M             °C             °C           g/m³             mB         ft/min             ft                            °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³            kts            kts              M              M              °              °                            mB             ft              °              %              %             °C             °C                      hr:min:s             °C             °C             mB             ft             °C             nb                                                                                                                                    hr:min:s            kts            kts            kts              °             °C            kts              °
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
            0.0         982.00          +5.10          58.00           18.0            270              0            666              0  072°02'50.1"W   50°16'59.8"S         -0.007          0.041          +5.65           -2.5         1227.1           5.10              0     1640419946            0.0          +13.7         989.09         1201.3           ////           ////           ////           ////           ////           ////          -8.58          -7.09           25.8         -10.25           0.00            0.0            0.0           18.0          0.041          0.041           99.8            0.0            3.2           8.79            666           -8.9          58.00           58.0          +5.10          +5.08     2017-08-03       11:18:03          +5.10           0.00         982.00            666          +7.58           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:00:00            0.0           18.0           18.0            270         +15.90           18.0            270   S+D
            1.0         982.05          +4.71          57.91           15.5            296              8            674              8  072°02'50.6"W   50°16'59.7"S         -0.005          0.035          +5.24           -2.9         1229.0           4.95           1014              4            1.0          +13.7         988.79         1201.1          +4.91         982.02         1228.0          +13.7         988.94         1201.2          -8.95          -6.74           27.9         -10.65          -6.92           26.8           -6.9           13.9          0.035          0.035           97.8            2.2            3.2           8.55            674           -8.9          57.80           57.8          +4.71          +4.71     2017-08-03       11:18:04          +4.71           0.00         982.27            659          +7.57           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:00:01            8.0          -20.0           21.6            112         +15.89           21.6            112   D
           94.0         922.60          +2.82          56.85           15.3            278           1746           2412           1747  072°02'12.7"W   50°17'08.7"S         -0.155          0.439          +3.30           -4.9         1162.7           4.25           1302            878            1.0          +10.2         927.95         1140.9          +5.25         952.95         1190.3          +11.9         957.98         1170.7          -7.40          -5.36           21.8         -10.07          -5.03           19.7           -2.2           15.1          0.465          0.547          109.4           31.7            2.9           7.48           2413           -8.6          56.77           56.8          +2.82          +2.82     2017-08-03       11:19:37          +2.82           0.00         922.71           2411          +7.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:01:34           -5.8           15.6           16.7            290         +13.37           16.5            290   S
          133.0         893.55          +0.51          60.26           22.0            272           2578           3244           2579  072°01'55.2"W   50°17'09.7"S         -0.171          0.626          +0.95           -6.3         1135.7           3.82           1119           2163            3.1           +8.6         899.94         1112.9          +1.54         908.15         1149.8           +9.4         913.86         1126.8          -8.06          -6.39           22.8         -10.44          -5.71           20.8           -0.7           22.0          0.649          0.776          105.3           33.2            2.7           6.34           3245           -8.5          60.35           60.4          +0.51          +0.51     2017-08-03       11:20:16          +0.51           0.00         892.36           3281          +6.80           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:02:13           -1.5           17.3           17.3            275         +12.17           16.6            285   D
          232.0         846.61          -2.58          63.59           38.5            277           3957           4623           3958  072°00'34.3"W   50°17'14.4"S         -0.250          1.489          -2.19           -8.5         1088.5           3.22            608           3268            2.9           +5.8         855.00         1067.7          -0.83         869.85         1111.1           +7.2         877.24         1090.1          -8.42          -8.38           20.9         -10.89          -7.39           20.9           -4.5           38.2          1.510          1.645           99.5           23.3            2.4           5.06           4624           -8.3          63.56           63.6          -2.58          -2.58     2017-08-03       11:21:55          -2.58           0.00         846.46           4623          +5.95           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:03:52           -2.9           31.4           31.5            275          +9.53           21.7            280   S
          483.0         746.39         -10.69          73.15           49.9            274           7201           7867           7201  071°55'56.8"W   50°17'26.6"S         -0.452          4.449         -10.43          -14.6          989.8           1.98           1031           5580            2.2           -0.6         756.44          966.9          -6.66         795.22         1038.4           +2.6         804.50         1016.3         -10.10         -10.05           22.9         -12.16          -9.28           21.4           -3.8           49.8          4.472          4.627           95.8           14.8            1.7           2.71           7867           -7.6          73.03           73.0         -10.69         -10.69     2017-08-03       11:26:06         -10.69           0.00         746.42           7864          +3.87           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:08:03           -2.9           42.5           42.6            274          +3.28           31.1            276   D
          645.0         683.06         -13.72          62.46           61.7            263           9401          10067           9401  071°52'03.4"W   50°17'18.0"S         -0.310          6.940         -13.53          -19.4          916.6           1.33            557           8301            4.3           -4.9         695.01          902.8         -12.55         714.40          954.3           -2.8         725.20          934.4          -8.78         -11.95           13.8         -12.37         -10.80           21.0            7.6           61.2          6.947          7.117           92.6           12.6            1.2           2.13          10067           -7.1          62.44           62.4         -13.72         -13.72     2017-08-03       11:28:48         -13.72           0.00         682.75          10072          +5.63           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:45            3.2           55.3           55.4            267          -0.48           36.7            273   S
          810.0         644.72         -13.50           3.40           60.1            253          10849          11515          10848  071°47'50.2"W   50°16'45.2"S          0.237          9.642         -13.49          -48.8          865.0           0.07            539          10125            7.5           -7.8         656.83          862.4         -14.02         663.50          891.9           -6.4         675.70          882.4          -5.69         -12.12            2.6         -12.15         -12.20           19.5           18.0           57.4          9.644          9.808           88.6           10.5            0.1           2.16          11514           -6.7           3.23            3.2         -13.37         -13.37     2017-08-03       11:31:33         -13.37          -0.13         644.98          11506         +35.32           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:13:30           11.9           59.0           60.1            259          -2.74           39.6            270   D
         1875.0         364.75         -44.03           2.88           83.4            257          24105          24771          24088  071°15'29.6"W   50°11'48.2"S          5.186         30.374         -44.03          -72.6          554.6           0.00            814          17468            1.8          -34.0         380.07          553.8         -30.27         489.06          701.5          -20.9         503.21          695.1          -9.99         -15.32            0.8         -15.77         -14.15           12.3           19.4           81.1         30.813         31.068           80.3            7.3            0.0           0.12          24754           -3.7           3.28            3.3         -44.04         -44.04     2017-08-03       11:49:18         -44.04          +0.01         364.85          24767         +28.59           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:31:15           16.7           70.1           72.1            257         -25.30           57.1            261   S
         2294.0         259.68         -60.66           6.32           67.4            269          31271          31937          31238  071°01'53.8"W   50°10'32.0"S          6.456         39.094         -60.66          -80.3          425.7           0.00            593          27663            4.4          -48.2         275.72          427.0         -51.82         309.10          486.5          -41.1         324.51          487.2         -12.45         -16.05           -1.3         -17.32         -15.41            9.3            1.0           67.4         39.624         39.956           80.6            7.4            0.0           0.02          31904           -2.5           5.49            5.5         -60.66         -60.66     2017-08-03       11:56:17         -60.66          +0.00         259.59          31946         +19.66           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:14           10.9           74.9           75.7            262         -38.09           61.4            261   S
         2344.0         254.03         -61.28           6.68           70.9            271          31712          32378          31678  071°00'24.1"W   50°10'32.5"S          6.447         40.052         -61.28          -80.5          417.7           0.00            506          31458           71.9          -49.1         270.14          420.0         -60.99         256.85          421.8          -48.6         272.92          423.5         -12.20         -16.12           -2.3         -17.39         -16.07            9.2           -1.6           70.9         40.568         40.902           80.9            7.3            0.0           0.02          32344           -2.4           5.73            5.7         -61.27         -61.27     2017-08-03       11:57:07         -61.27          -0.01         254.01          32375         +19.18           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:39:04           -0.7           69.0           69.0            271         -38.94           61.4            261   D
         2755.0         184.17         -67.94           9.40           76.2            269          38116          38782          38064  070°46'37.4"W   50°10'07.6"S          6.862         48.886         -67.94          -83.8          312.7           0.00            289          34871            6.0          -56.5         199.37          320.6         -65.95         216.88          364.6          -55.4         232.40          371.8         -11.44         -15.20           -7.9         -17.72         -15.52            6.4            1.3           76.1         49.365         49.762           82.0            7.2            0.0           0.01          38730           -1.3           8.07            8.1         -67.82         -67.82     2017-08-03       12:03:58         -67.82          -0.12         184.15          38786         +15.89           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:45:55            3.6           77.4           77.5            267         -48.59           64.1            262   S
         3579.0         112.16         -63.66           3.32          117.9            273          47900          48566          47811  070°11'56.3"W   50°09'42.3"S          7.284         71.121         -63.66          -86.7          186.5           0.00           1381          42937            4.9          -56.5         124.79          200.7         -68.60         143.38          244.2          -56.5         157.73          253.6          -7.16         -12.63          -14.1         -16.59         -14.35            3.2           -6.8          117.7         71.493         71.926           84.2            6.3            0.0           0.01          48477            1.0           4.10            4.1         -63.40         -63.40     2017-08-03       12:17:42         -63.40          -0.26         112.24          48556         +23.02           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:59:39            1.8           97.1           97.2            269         -51.50           70.7            264   S
         3824.0          89.66         -66.07           3.38          105.7            267          52421          53087          52313  069°59'54.3"W   50°09'32.9"S          7.440         78.835         -66.07          -88.5          150.8           0.00           1182          50062           11.6          -56.5         100.51          161.6         -65.59         100.04          167.9          -56.5         112.00          180.1          -9.57         -10.85          -10.8         -16.41         -11.95            1.9            5.3          105.6         79.185         79.654           84.6            6.2            0.0           0.01          52979            1.7           3.22            3.2         -65.75         -65.75     2017-08-03       12:21:47         -65.75          -0.32          89.64          53087         +22.39           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:03:44            2.3          113.4          113.4            269         -51.50           74.4            265   S
