SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
         3665.0          54.83         -68.77           9.84           94.3            272          63694          64360          63528  070°34'02.5"W   50°36'10.2"S        -19.177         56.689         -68.77          -84.3           93.5           0.00            437          63307          143.6          -56.5          58.63           94.3         -72.53          55.46           96.3          -56.5          59.26           95.3         -12.27          -3.80           -0.8         -12.94          -3.80            1.2           -3.6           94.3         59.845         60.756          108.7            9.9            0.0           0.01          64194     2018-08-20       12:07:17         +15.48           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:01:05           -5.3           92.2           92.4            273         -51.50           58.1            289   T
         3712.0          53.20         -68.61           9.61           96.2            269          64290          64956          64121  070°32'05.7"W   50°36'11.5"S        -19.199         57.931         -68.61          -84.3           90.6           0.00           1039          63824          108.2          -56.5          56.98           91.6         -68.62          54.01           92.0          -56.5          57.80           92.9         -12.11          -3.78           -1.0         -12.98          -3.79            1.2            1.8           96.2         61.029         61.940          108.3            9.8            0.0           0.01          64787     2018-08-20       12:08:04         +15.65           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:01:52           -1.7           95.1           95.1            271         -51.50           58.4            289   T
         3884.0          42.13         -76.85          10.70          108.6            270          68812          69478          68616  070°24'33.1"W   50°35'58.6"S        -18.983         62.746         -76.85          -90.6           74.8           0.00           1150          66368           15.3          -55.4          45.93           73.5         -72.26          47.40           82.2          -56.1          51.16           82.1         -21.47          -3.80            1.3         -13.79          -3.75            1.1            0.8          108.6         65.555         66.526          106.8            9.8            0.0           0.00          69282     2018-08-20       12:10:56         +13.77           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:04:44            4.5          100.8          100.9            267         -51.50           60.7            287   T
         3943.0          40.68         -76.68          10.46          104.2            272          69477          70143          69277  070°21'45.7"W   50°35'59.2"S        -18.993         64.526         -76.68          -90.6           72.1           0.00            281          68947          104.9          -55.2          44.51           71.1         -76.69          41.40           73.4          -55.3          45.22           72.3         -21.50          -3.82            1.0         -13.90          -3.81            1.1           -3.2          104.2         67.263         68.228          106.4            9.6            0.0           0.00          69943     2018-08-20       12:11:55         +13.93           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:05:43           -0.6          108.6          108.6            270         -51.50           61.1            286   T
         4040.0          39.96         -72.26           9.01          110.7            271          69822          70488          69619  070°17'25.2"W   50°36'01.7"S        -19.035         67.296         -72.26          -87.7           69.3           0.00            437          69448          203.4          -55.1          43.79           69.9         -74.81          40.32           70.8          -55.1          44.14           70.5         -17.18          -3.83           -0.7         -13.93          -3.83            1.1           -2.6          110.6         69.936         70.874          105.8            9.3            0.0           0.00          70285     2018-08-20       12:13:32         +15.47           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:07:20           -1.5          102.8          102.8            271         -51.50           61.3            286   T
         4093.0          38.46         -70.71           9.35          112.9            276          70569          71235          70362  070°14'47.4"W   50°36'07.7"S        -19.135         68.973         -70.71          -86.2           66.2           0.00           1260          69991           94.7          -54.9          42.26           67.4         -71.00          39.20           67.6          -55.0          43.02           68.7         -15.86          -3.80           -1.3         -13.98          -3.82            1.1          -11.2          112.3         71.578         72.514          105.5            9.2            0.0           0.00          71028     2018-08-20       12:14:25         +15.49           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:08:13           -6.8          113.9          114.1            273         -51.50           61.9            286   T
         4231.0          32.55         -75.86           9.31          121.3            268          73789          74455          73562  070°07'59.2"W   50°36'19.4"S        -19.330         73.310         -75.86          -90.6           57.5           0.00            831          71962           23.0          -53.9          36.29           57.7         -73.96          35.40           61.9          -54.4          39.16           62.4         -21.98          -3.75           -0.2         -14.44          -3.76            1.0            3.8          121.3         75.816         76.782          104.8            9.1            0.0           0.00          74228     2018-08-20       12:16:43         +14.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:10:31           -5.1          113.2          113.3            273         -51.50           64.0            285   T
         4338.0          31.15         -73.23           8.34          123.7            268          74632          75298          74399  070°02'13.4"W   50°36'09.3"S        -19.161         76.989         -73.23          -89.0           54.3           0.00            531          73980           88.9          -53.6          34.88           55.3         -74.91          31.84           55.9          -53.7          35.58           56.5         -19.61          -3.73           -1.1         -14.52          -3.74            1.0            4.5          123.6         79.338         80.283          104.0            8.8            0.0           0.00          75065     2018-08-20       12:18:30         +15.76           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:12:18            5.7          123.8          123.9            267         -51.50           64.6            285   T
         4526.0          25.34         -75.69           7.84          133.6            273          78594          79260          78333  069°52'05.9"W   50°36'10.8"S        -19.186         83.449         -75.69          -91.4           44.7           0.00           1022          76366           19.9          -52.4          28.95           45.7         -74.00          28.11           49.2          -53.0          31.77           50.3         -23.27          -3.61           -1.0         -15.00          -3.67            0.9           -7.4          133.4         85.626         86.598          102.9            8.6            0.0           0.00          78999     2018-08-20       12:21:38         +15.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:15:26           -0.5          123.7          123.7            270         -51.50           67.4            283   T
         4689.0          23.25         -71.48           6.86          135.2            272          80257          80923          79984  069°42'42.0"W   50°36'19.8"S        -19.336         89.443         -71.48          -88.7           40.2           0.00           1049          79159           48.4          -51.9          26.79           42.2         -73.78          24.27           42.4          -52.2          27.85           43.9         -19.56          -3.54           -2.0         -15.11          -3.58            0.9           -3.9          135.2         91.509         92.457          102.2            8.2            0.0           0.00          80650     2018-08-20       12:24:21         +17.19           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:18:09           -3.3          132.4          132.4            271         -51.50           68.7            283   T
         5186.0          13.44         -78.11           7.29          145.8            264          90794          91460          90440  069°11'42.5"W   50°36'05.9"S        -19.104        109.218         -78.11          -93.8           24.0           0.00           1400          85212            8.6          -48.7          16.43           25.5         -73.25          17.71           30.9          -50.3          20.96           32.8         -29.38          -2.99           -1.5         -16.44          -3.25            0.6           14.9          145.0        110.877        111.879           99.9            7.7            0.0           0.00          91106     2018-08-20       12:32:38         +15.73           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:26:26            1.7          143.2          143.3            269         -51.50           76.9            280   T
         5516.0           9.64         -71.27           5.06          156.7            278          97194          97860          96786  068°49'15.2"W   50°36'18.1"S        -19.308        123.541         -71.27          -90.3           16.6           0.00            870          93613           15.3          -46.8          12.26           18.9         -72.83          11.36           19.8          -47.8          14.19           21.9         -24.47          -2.62           -2.2         -16.65          -2.83            0.4          -20.8          155.3        125.041        126.060           98.9            7.3            0.0           0.00          97452     2018-08-20       12:38:08         +18.99           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:31:56           -2.2          156.2          156.3            271         -51.50           82.0            279   T
         5562.0           9.49         -69.85           4.76          142.4            277          97505          98171          97094  068°46'14.2"W   50°36'32.9"S        -19.554        125.459         -69.84          -89.5           16.3           0.00            165          96940          315.6          -46.7          12.09           18.6         -70.40           9.56           16.4          -46.8          12.17           18.7         -23.14          -2.60           -2.3         -16.66          -2.61            0.4          -17.4          141.3        126.974        127.984           98.9            7.2            0.0           0.01          97760     2018-08-20       12:38:54         +19.62           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:32:42          -19.2          150.1          151.4            277         -51.50           82.2            279   T
         5600.0           9.46         -65.41           3.50          138.2            279          97568          98234          97157  068°43'58.3"W   50°36'44.0"S        -19.739        126.901         -65.40          -87.7           15.9           0.00            165          97125         1540.1          -46.7          12.05           18.5         -68.77           9.47           16.1          -46.7          12.07           18.6         -18.72          -2.60           -2.7         -16.66          -2.60            0.4          -21.2          136.5        128.427        129.427           98.8            7.1            0.0           0.01          97823     2018-08-20       12:39:32         +22.32           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:33:20          -17.6          136.5          137.7            277         -51.50           82.3            279   T
         5630.0           9.37         -62.07           2.32          137.0            280          97753          98419          97340  068°42'10.9"W   50°36'56.2"S        -19.943        128.038         -62.07          -87.6           15.5           0.00            575          97248          531.3          -46.6          11.95           18.4         -63.72           9.41           15.7          -46.7          12.00           18.5         -15.44          -2.58           -2.9         -16.65          -2.59            0.4          -23.8          134.9        129.582        130.577           98.9            7.1            0.0           0.01          98006     2018-08-20       12:40:02         +25.53           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:33:50          -24.5          136.5          138.7            280         -51.50           82.4            279   T
         5698.0           8.82         -60.89           1.81          119.0            278          98993          99659          98569  068°38'20.8"W   50°37'16.4"S        -20.279        130.476         -60.89          -88.2           14.5           0.00           1671          97955           80.2          -46.3          11.29           17.3         -62.13           9.09           15.0          -46.4          11.62           17.9         -14.63          -2.47           -2.9         -16.56          -2.53            0.3          -17.2          117.8        132.043        133.044           98.8            7.0            0.0           0.02          99235     2018-08-20       12:41:10         +27.28           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:34:58          -17.7          129.1          130.3            278         -51.50           83.0            279   T
         5852.0           6.97         -67.47           3.43          142.8            278         103788         104454         103320  068°30'28.3"W   50°38'20.7"S        -21.351        135.474         -67.46          -89.5           11.8           0.00           1709         100944           21.7          -44.8           9.09           13.9         -62.50           7.85           13.0          -45.5          10.13           15.5         -22.66          -2.12           -2.1         -16.53          -2.28            0.2          -20.5          141.4        137.146        138.206           99.0            7.1            0.0           0.01         103986     2018-08-20       12:43:44         +22.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:37:32          -25.1          116.8          119.5            282         -51.50           84.6            279   T
         5935.0           6.31         -65.77           1.70          155.7            275         105758         106424         105271  068°24'52.2"W   50°38'39.7"S        -21.668        139.039         -65.77          -92.1           10.6           0.00          -1152         104295           54.0          -43.7           8.32           12.6         -67.15           6.63           11.2          -44.5           8.69           13.2         -22.08          -2.00           -2.0         -16.49          -2.06            0.1          -12.8          155.1        140.717        141.789           98.9            7.1            0.0           0.01         105937     2018-08-20       12:45:07         +26.38           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:38:55          -13.7          154.6          155.2            275         -51.50           85.9            279   T+H

SIGNIFICANT WIND SPEED AND DIRECTION LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
              s             mB             °C              %            kts              °             ft             ft             ft                                            M              M             °C             °C           g/m³             mB         ft/min             ft                            °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³            kts            kts              M              M              °              °                            mB             ft                      hr:min:s             °C             nb                                                                                                                                    hr:min:s            kts            kts            kts              °             °C            kts              °
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
            0.0         987.50          +4.80          53.00            3.0            180              0            666              0  072°02'50.7"W   50°17'00.4"S         -0.016          0.034          +5.29           -4.0         1235.6           4.56              0     1640419946            0.0          +13.7         989.09         1201.3           ////           ////           ////           ////           ////           ////          -8.88          -1.59           34.2         -10.61           0.00            0.0            3.0            0.0          0.038          0.038          115.3            0.0            2.9           8.60            666     2018-08-20       11:06:12          +8.77           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:00:00            3.0            0.0            3.0            180         +15.90            3.0            180   S+D
            8.0         978.16          +8.75          32.27            9.8            331            257            923            257  072°02'49.9"W   50°17'01.6"S         -0.037          0.042          +9.15           -6.9         1207.1           3.64           1483            128            1.0          +13.2         979.91         1192.3          +8.03         982.80         1215.6          +13.4         984.49         1196.8          -4.42          -1.75           14.8          -6.50          -1.68           18.8           -8.6            4.7          0.056          0.070          131.3           37.0            2.3          11.29            923     2018-08-20       11:06:20         +15.67           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:00:08           -9.4            3.6           10.1            339         +15.65           10.1            339   D
           33.0         961.72          +8.98          27.14           11.4            337            716           1382            716  072°02'47.4"W   50°17'04.9"S         -0.091          0.070          +9.32           -9.0         1186.1           3.11           1021            486            1.6          +12.3         963.65         1176.3          +8.44         969.90         1198.3          +12.7         971.75         1184.3          -3.29          -1.94            9.9          -6.07          -1.85           15.8          -10.5            4.4          0.115          0.164          142.6           45.7            2.0          11.46           1382     2018-08-20       11:06:45         +17.93           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:00:33           -7.8            4.0            8.7            333         +15.15            9.2            335   D
           69.0         940.51          +8.07          26.51            9.9            328           1320           1986           1320  072°02'42.4"W   50°17'11.5"S         -0.201          0.122          +8.39          -10.0         1163.8           2.86           1141           1018            2.2          +11.1         942.60         1155.4          +8.73         951.07         1174.1          +11.7         953.08         1165.8          -3.00          -2.09            8.4          -5.86          -2.01           12.3           -8.4            5.3          0.236          0.320          148.7           42.7            1.9          10.78           1986     2018-08-20       11:07:21         +18.10           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:01:09          -11.0            5.3           12.2            334         +13.99           10.6            335   D
          109.0         915.28          +6.60          26.25           10.7            282           2053           2719           2053  072°02'35.9"W   50°17'14.2"S         -0.247          0.192          +6.90          -11.4         1138.6           2.56           1020           1687            2.8           +9.6         917.55         1130.5          +7.45         927.82         1150.7          +10.3         930.00         1142.9          -3.01          -2.27            8.1          -5.92          -2.18           10.7           -2.2           10.5          0.313          0.461          142.1           47.2            1.7           9.75           2719     2018-08-20       11:08:01         +18.02           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:01:49           -4.1            6.3            7.5            303         +12.93            9.2            326   D
          181.0         874.73          +5.35          19.67           13.4            314           3269           3935           3270  072°02'14.9"W   50°17'21.6"S         -0.371          0.416          +5.57          -16.0         1093.4           1.76           1006           2662            2.7           +7.2         877.18         1090.0          +6.52         894.79         1113.7           +8.4         897.18         1110.1          -1.85          -2.46            3.3          -5.69          -2.39            8.1           -9.4            9.6          0.557          0.774          131.7           44.0            1.3           8.94           3936     2018-08-20       11:09:13         +21.37           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:03:01           -6.2           11.2           12.8            299         +10.86           10.2            314   D
          224.0         852.51          +3.92          18.95           15.6            306           3956           4622           3957  072°02'02.0"W   50°17'28.0"S         -0.477          0.553          +4.11          -17.7         1071.2           1.53            971           3613            5.8           +5.8         855.03         1067.7          +4.78         863.56         1081.7           +6.5         866.05         1078.8          -1.92          -2.52            3.5          -5.64          -2.48            7.2           -9.1           12.6          0.730          0.978          130.7           41.7            1.1           8.09           4623     2018-08-20       11:09:56         +21.58           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:03:44           -8.9           11.5           14.6            308          +9.54           11.0            312   S
          325.0         801.94          +1.62          12.05           35.1            290           5577           6243           5578  072°01'01.9"W   50°17'47.0"S         -0.794          1.194          +1.73          -24.7         1016.4           0.83            876           4767            3.4           +2.6         804.56         1016.4          +2.39         826.89         1044.9           +4.2         829.48         1041.8          -1.01          -2.62            0.0          -5.36          -2.59            6.0          -12.1           33.0          1.434          1.702          123.6           32.6            0.6           6.87           6244     2018-08-20       11:11:37         +26.36           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:05:25          -11.3           22.8           25.5            296          +6.41           15.0            305   D
          542.0         697.22          -4.20           3.54           60.2            278           9230           9896           9230  071°57'10.1"W   50°18'26.5"S         -1.451          3.667          -4.18          -41.7          903.1           0.16           1313           7404            2.5           -4.6         699.62          907.6          -1.91         748.00          960.5           -1.0         750.61          960.8          +0.40          -2.40           -4.6          -4.81          -2.61            3.5           -8.2           59.6          3.943          4.226          111.6           21.1            0.1           4.48           9896     2018-08-20       11:15:14         +37.54           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:09:02          -10.9           41.0           42.4            285          -0.20           25.5            292   D
          618.0         660.21          -2.40          23.38           67.2            280          10642          11308          10641  071°55'03.7"W   50°18'41.6"S         -1.704          5.015          -2.21          -20.5          848.9           1.20            888           9936            7.5           -7.4         662.19          868.1          -4.45         678.44          879.5           -6.0         680.70          887.7          +5.00          -1.98          -19.2          -4.15          -2.26            1.9          -11.9           66.1          5.297          5.579          108.8           18.3            1.1           5.13          11307     2018-08-20       11:16:30         +18.14           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:18          -12.0           63.9           65.0            281          -2.42           30.6            289   S
         1227.0         433.63         -24.90          19.37           48.7            299          21144          21810          21132  071°40'45.3"W   50°21'46.6"S         -4.786         14.163         -24.87          -41.8          608.5           0.16            961          15887            2.0          -28.2         431.61          613.8         -13.20         537.47          720.0          -17.8         536.94          732.5          +3.28           2.03           -5.4          -4.00           0.52           -5.3          -23.6           42.6         14.949         15.349          108.7           13.1            0.2           0.82          21798     2018-08-20       11:26:39         +16.88           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:20:27          -18.2           54.1           57.1            289         -21.02           43.8            289   D
         1361.0         393.12         -30.71          12.87           42.4            316          23461          24127          23445  071°38'33.3"W   50°22'48.1"S         -5.810         15.567         -30.69          -50.4          564.9           0.06           1098          22288           10.1          -32.8         390.84          566.4         -27.49         412.99          585.6          -30.5         410.81          589.8          +2.06           2.28           -1.6          -4.23           2.18           -5.1          -30.3           29.6         16.616         17.059          110.5           13.1            0.1           0.48          24111     2018-08-20       11:28:53         +19.70           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:22:41          -27.5           37.7           46.7            306         -24.37           43.9            290   S
         1521.0         345.53         -38.61           9.44           50.1            324          26424          27090          26402  071°36'30.8"W   50°24'23.4"S         -7.399         16.869         -38.60          -59.5          513.2           0.02           1118          24923            8.9          -38.6         343.30          510.0         -34.39         368.76          538.1          -35.7         366.44          537.6          +0.02           2.24            3.3          -4.86           2.31           -4.5          -40.7           29.2         18.420         18.926          113.7           13.3            0.0           0.22          27068     2018-08-20       11:31:33         +20.89           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:25:21          -35.8           29.3           46.2            321         -28.74           43.5            294   D
         2094.0         202.92         -69.33          28.85           57.8            301          37636          38302          37585  071°25'49.8"W   50°29'29.5"S        -12.498         23.677         -69.33          -77.9          346.9           0.00           1120          31994            3.4          -56.5         204.00          328.0         -54.25         267.24          425.3          -49.7         266.21          415.1         -12.83          -1.08           18.8          -9.79           1.04           -0.1          -29.4           49.7         26.773         27.481          117.8           13.0            0.0           0.01          38251     2018-08-20       11:41:06          +8.57           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:34:54          -32.0           42.8           53.4            307         -47.91           46.2            298   S
         2651.0         128.90         -60.57          14.75           90.3            273          46575          47241          46491  071°09'03.6"W   50°33'18.6"S        -16.317         34.365         -60.57          -74.6          211.2           0.00            949          42038            5.2          -56.5         132.97          213.8         -71.22         160.94          277.7          -56.5         164.70          264.8          -4.07          -4.06           -2.6          -9.65          -3.76            2.4           -5.4           90.2         38.042         38.807          115.4           11.4            0.0           0.02          47157     2018-08-20       11:50:23         +14.06           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:44:11          -24.7           69.1           73.4            290         -51.50           51.3            296   S
         2744.0         119.90         -59.33          10.04           83.6            271          48065          48731          47975  071°05'31.6"W   50°33'24.8"S        -16.420         36.620         -59.33          -76.2          195.3           0.00           1133          47233           32.3          -56.5         123.81          199.1         -59.94         124.31          203.1          -56.5         128.31          206.3          -2.83          -3.92           -3.7          -9.60          -4.00            2.2           -1.8           83.5         40.133         40.905          114.2           11.2            0.0           0.02          48641     2018-08-20       11:51:56         +16.85           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:45:44           -4.0           87.3           87.4            273         -51.50           52.2            295   D
         2885.0         103.19         -61.97           9.35           69.9            281          51150          51816          51047  071°00'45.7"W   50°33'37.2"S        -16.627         39.661         -61.97          -78.9          170.2           0.00           1325          49511           16.6          -56.5         106.82          171.8         -59.76         111.27          181.7          -56.5         115.00          184.9          -5.47          -3.63           -1.5          -9.65          -3.73            1.9          -13.6           68.5         43.005         43.821          112.7           11.1            0.0           0.02          51713     2018-08-20       11:54:17         +16.89           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:48:05           -5.3           77.6           77.8            274         -51.50           53.4            293   S
         2934.0          97.99         -63.35           9.67           73.8            288          52199          52865          52092  070°59'18.7"W   50°33'53.0"S        -16.891         40.583         -63.35          -79.8          162.7           0.00           1252          51570           49.8          -56.5         101.59          163.4         -62.29         100.56          166.1          -56.5         104.17          167.5          -6.85          -3.59           -0.6          -9.69          -3.61            1.8          -22.5           70.3         43.958         44.790          112.6           11.1            0.0           0.01          52758     2018-08-20       11:55:06         +16.45           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:48:54          -19.4           67.8           70.5            286         -51.50           53.8            293   D
