"TOA5","CR6PerlanScience","CR6","3222","CR6.Std.03.41","CPU:perlan.CR6","39859","Table1"
"TIMESTAMP","RECORD","AirTC","RH"
"TS","RN","Deg C","%"
"","","Smp","Smp"
"2018-09-02 16:10:45",15394,-57.77,4.348
"2018-09-02 16:10:46",15395,-57.87,4.145
"2018-09-02 16:10:47",15396,-57.84,4.197
"2018-09-02 16:10:48",15397,-57.91,4.165
"2018-09-02 16:10:49",15398,-57.84,4.235
"2018-09-02 16:10:50",15399,-57.91,4.171
"2018-09-02 16:10:51",15400,-57.82,4.232
"2018-09-02 16:10:52",15401,-57.91,4.172
"2018-09-02 16:10:53",15402,-57.85,4.227
"2018-09-02 16:10:54",15403,-57.85,4.173
"2018-09-02 16:10:55",15404,-57.62,4.269
"2018-09-02 16:10:56",15405,-57.68,4.173
"2018-09-02 16:10:57",15406,-57.7,4.231
"2018-09-02 16:10:58",15407,-57.88,4.172
"2018-09-02 16:10:59",15408,-57.96,4.159
"2018-09-02 16:11:00",15409,-57.88,4.22
"2018-09-02 16:11:01",15410,-57.96,4.171
"2018-09-02 16:11:02",15411,-57.87,4.232
"2018-09-02 16:11:03",15412,-57.95,4.173
"2018-09-02 16:11:04",15413,-57.87,4.224
"2018-09-02 16:11:05",15414,-57.95,4.173
"2018-09-02 16:11:06",15415,-57.93,4.231
"2018-09-02 16:11:07",15416,-58.01,4.174
"2018-09-02 16:11:08",15417,-57.88,4.234
"2018-09-02 16:11:09",15418,-57.81,4.301
"2018-09-02 16:11:10",15419,-57.95,4.15
"2018-09-02 16:11:11",15420,-57.89,4.21
"2018-09-02 16:11:12",15421,-57.95,4.172
"2018-09-02 16:11:13",15422,-57.87,4.232
"2018-09-02 16:11:14",15423,-57.96,4.173
"2018-09-02 16:11:15",15424,-57.86,4.231
"2018-09-02 16:11:16",15425,-57.96,4.172
"2018-09-02 16:11:17",15426,-57.87,4.234
"2018-09-02 16:11:18",15427,-57.96,4.171
"2018-09-02 16:11:19",15428,-57.88,4.241
"2018-09-02 16:11:20",15429,-57.81,4.32
"2018-09-02 16:11:21",15430,-57.93,4.125
"2018-09-02 16:11:22",15431,-57.89,4.205
"2018-09-02 16:11:23",15432,-58.02,4.166
"2018-09-02 16:11:24",15433,-57.83,4.231
"2018-09-02 16:11:25",15434,-57.91,4.17
"2018-09-02 16:11:26",15435,-57.82,4.234
"2018-09-02 16:11:27",15436,-57.91,4.171
"2018-09-02 16:11:28",15437,-57.83,4.228
"2018-09-02 16:11:29",15438,-57.91,4.171
"2018-09-02 16:11:30",15439,-57.83,4.252
"2018-09-02 16:11:31",15440,-57.82,4.375
"2018-09-02 16:11:32",15441,-57.79,4.092
"2018-09-02 16:11:33",15442,-57.79,4.192
"2018-09-02 16:11:34",15443,-57.87,4.164
"2018-09-02 16:11:35",15444,-57.82,4.217
"2018-09-02 16:11:36",15445,-57.87,4.172
"2018-09-02 16:11:37",15446,-57.8,4.231
"2018-09-02 16:11:38",15447,-57.86,4.175
"2018-09-02 16:11:39",15448,-57.83,4.267
"2018-09-02 16:11:40",15449,-57.86,4.172
"2018-09-02 16:11:41",15450,-57.83,4.235
"2018-09-02 16:11:42",15451,-57.71,4.31
"2018-09-02 16:11:43",15452,-57.89,4.143
"2018-09-02 16:11:44",15453,-57.8,4.209
"2018-09-02 16:11:45",15454,-57.89,4.172
"2018-09-02 16:11:46",15455,-57.8,4.23
"2018-09-02 16:11:47",15456,-57.86,4.173
"2018-09-02 16:11:48",15457,-57.78,4.231
"2018-09-02 16:11:49",15458,-57.87,4.173
"2018-09-02 16:11:50",15459,-57.79,4.228
"2018-09-02 16:11:51",15460,-57.87,4.174
"2018-09-02 16:11:52",15461,-57.79,4.245
"2018-09-02 16:11:53",15462,-57.74,4.331
"2018-09-02 16:11:54",15463,-57.86,4.136
"2018-09-02 16:11:55",15464,-57.77,4.201
"2018-09-02 16:11:56",15465,-57.82,4.168
"2018-09-02 16:11:57",15466,-57.74,4.229
"2018-09-02 16:11:58",15467,-57.82,4.173
"2018-09-02 16:11:59",15468,-57.78,4.232
"2018-09-02 16:12:00",15469,-57.87,4.172
"2018-09-02 16:12:01",15470,-57.78,4.231
"2018-09-02 16:12:02",15471,-57.87,4.172
"2018-09-02 16:12:03",15472,-57.8,4.259
"2018-09-02 16:12:04",15473,-57.87,4.297
"2018-09-02 16:12:05",15474,-57.79,4.205
"2018-09-02 16:12:06",15475,-57.79,4.186
"2018-09-02 16:12:07",15476,-57.87,4.163
"2018-09-02 16:12:08",15477,-57.8,4.218
"2018-09-02 16:12:09",15478,-57.87,4.17
"2018-09-02 16:12:10",15479,-57.78,4.24
"2018-09-02 16:12:11",15480,-57.87,4.174
"2018-09-02 16:12:12",15481,-57.79,4.227
"2018-09-02 16:12:13",15482,-57.87,4.173
"2018-09-02 16:12:14",15483,-57.88,4.294
"2018-09-02 16:12:15",15484,-57.86,4.173
"2018-09-02 16:12:16",15485,-57.79,4.233
"2018-09-02 16:12:17",15486,-57.72,4.135
"2018-09-02 16:12:18",15487,-57.9,4.156
"2018-09-02 16:12:19",15488,-57.8,4.184
"2018-09-02 16:12:20",15489,-57.86,4.139
"2018-09-02 16:12:21",15490,-57.74,4.197
"2018-09-02 16:12:22",15491,-57.89,4.138
"2018-09-02 16:12:23",15492,-57.74,4.198
"2018-09-02 16:12:24",15493,-57.82,4.14
"2018-09-02 16:12:25",15494,-57.76,4.231
"2018-09-02 16:12:26",15495,-57.82,4.14
"2018-09-02 16:12:27",15496,-57.74,4.205
"2018-09-02 16:12:28",15497,-57.68,4.275
"2018-09-02 16:12:29",15498,-57.81,4.11
"2018-09-02 16:12:30",15499,-57.75,4.178
"2018-09-02 16:12:31",15500,-57.82,4.14
"2018-09-02 16:12:32",15501,-57.74,4.197
"2018-09-02 16:12:33",15502,-57.82,4.14
"2018-09-02 16:12:34",15503,-57.73,4.198
"2018-09-02 16:12:35",15504,-57.88,4.138
"2018-09-02 16:12:36",15505,-57.74,4.195
"2018-09-02 16:12:37",15506,-57.75,4.141
"2018-09-02 16:12:38",15507,-57.35,4.213
"2018-09-02 16:12:39",15508,-57.22,4.334
"2018-09-02 16:12:40",15509,-57.36,4.15
"2018-09-02 16:12:41",15510,-57.3,4.2
"2018-09-02 16:12:42",15511,-57.57,4.166
"2018-09-02 16:12:43",15512,-57.61,4.233
"2018-09-02 16:12:44",15513,-57.73,4.17
"2018-09-02 16:12:45",15514,-57.64,4.233
"2018-09-02 16:12:46",15515,-57.73,4.171
"2018-09-02 16:12:47",15516,-57.66,4.23
"2018-09-02 16:12:48",15517,-57.73,4.17
"2018-09-02 16:12:49",15518,-57.67,4.262
"2018-09-02 16:12:50",15519,-57.73,4.194
"2018-09-02 16:12:51",15520,-57.66,4.23
"2018-09-02 16:12:52",15521,-57.68,4.182
"2018-09-02 16:12:53",15522,-57.73,4.162
"2018-09-02 16:12:54",15523,-57.66,4.22
"2018-09-02 16:12:55",15524,-57.73,4.171
"2018-09-02 16:12:56",15525,-57.65,4.241
"2018-09-02 16:12:57",15526,-57.82,4.172
"2018-09-02 16:12:58",15527,-57.69,4.225
"2018-09-02 16:12:59",15528,-57.77,4.173
"2018-09-02 16:13:00",15529,-57.74,4.249
"2018-09-02 16:13:01",15530,-57.63,4.317
"2018-09-02 16:13:02",15531,-57.83,4.13
"2018-09-02 16:13:03",15532,-57.71,4.207
"2018-09-02 16:13:04",15533,-57.77,4.17
"2018-09-02 16:13:05",15534,-57.69,4.231
"2018-09-02 16:13:06",15535,-57.77,4.173
"2018-09-02 16:13:07",15536,-57.69,4.234
"2018-09-02 16:13:08",15537,-57.78,4.173
"2018-09-02 16:13:09",15538,-57.65,4.231
"2018-09-02 16:13:10",15539,-57.73,4.172
"2018-09-02 16:13:11",15540,-57.66,4.251
"2018-09-02 16:13:12",15541,-57.65,4.357
"2018-09-02 16:13:13",15542,-57.66,4.089
"2018-09-02 16:13:14",15543,-57.59,4.193
"2018-09-02 16:13:15",15544,-57.56,4.166
"2018-09-02 16:13:16",15545,-57.65,4.228
"2018-09-02 16:13:17",15546,-57.78,4.172
"2018-09-02 16:13:18",15547,-57.73,4.232
"2018-09-02 16:13:19",15548,-57.82,4.173
"2018-09-02 16:13:20",15549,-57.8,4.261
"2018-09-02 16:13:21",15550,-57.82,4.172
"2018-09-02 16:13:22",15551,-57.75,4.236
"2018-09-02 16:13:23",15552,-57.69,4.304
"2018-09-02 16:13:24",15553,-57.88,4.143
"2018-09-02 16:13:25",15554,-57.75,4.215
"2018-09-02 16:13:26",15555,-57.73,4.203
"2018-09-02 16:13:27",15556,-57.62,4.297
"2018-09-02 16:13:28",15557,-57.69,4.236
"2018-09-02 16:13:29",15558,-57.63,4.297
"2018-09-02 16:13:30",15559,-57.73,4.234
"2018-09-02 16:13:31",15560,-57.61,4.294
"2018-09-02 16:13:32",15561,-57.71,4.236
"2018-09-02 16:13:33",15562,-57.51,4.303
"2018-09-02 16:13:34",15563,-57.38,4.387
"2018-09-02 16:13:35",15564,-57.51,4.186
"2018-09-02 16:13:36",15565,-57.47,4.27
"2018-09-02 16:13:37",15566,-57.69,4.232
"2018-09-02 16:13:38",15567,-57.69,4.263
"2018-09-02 16:13:39",15568,-57.8,4.206
"2018-09-02 16:13:40",15569,-57.62,4.262
"2018-09-02 16:13:41",15570,-57.69,4.205
"2018-09-02 16:13:42",15571,-57.63,4.259
"2018-09-02 16:13:43",15572,-57.75,4.203
"2018-09-02 16:13:44",15573,-57.62,4.286
"2018-09-02 16:13:45",15574,-57.76,4.408
"2018-09-02 16:13:46",15575,-57.68,4.151
"2018-09-02 16:13:47",15576,-57.67,4.222
"2018-09-02 16:13:48",15577,-57.75,4.203
"2018-09-02 16:13:49",15578,-57.69,4.262
"2018-09-02 16:13:50",15579,-57.77,4.205
"2018-09-02 16:13:51",15580,-57.74,4.262
"2018-09-02 16:13:52",15581,-57.85,4.205
"2018-09-02 16:13:53",15582,-57.75,4.274
"2018-09-02 16:13:54",15583,-57.89,4.204
"2018-09-02 16:13:55",15584,-57.74,4.238
"2018-09-02 16:13:56",15585,-57.73,4.311
"2018-09-02 16:13:57",15586,-57.86,4.138
"2018-09-02 16:13:58",15587,-57.84,4.213
"2018-09-02 16:13:59",15588,-57.91,4.168
"2018-09-02 16:14:00",15589,-57.82,4.218
"2018-09-02 16:14:01",15590,-57.91,4.138
"2018-09-02 16:14:02",15591,-57.91,4.198
"2018-09-02 16:14:03",15592,-57.96,4.109
"2018-09-02 16:14:04",15593,-57.89,4.129
"2018-09-02 16:14:05",15594,-57.95,4.076
"2018-09-02 16:14:06",15595,-57.89,4.147
"2018-09-02 16:14:07",15596,-57.9,4.083
"2018-09-02 16:14:08",15597,-58,4.063
"2018-09-02 16:14:09",15598,-57.86,4.124
"2018-09-02 16:14:10",15599,-57.94,4.074
"2018-09-02 16:14:11",15600,-57.85,4.144
"2018-09-02 16:14:12",15601,-57.92,4.075
"2018-09-02 16:14:13",15602,-57.85,4.128
"2018-09-02 16:14:14",15603,-57.93,4.074
"2018-09-02 16:14:15",15604,-57.89,4.153
"2018-09-02 16:14:16",15605,-57.94,4.076
"2018-09-02 16:14:17",15606,-57.87,4.134
"2018-09-02 16:14:18",15607,-57.76,4.095
"2018-09-02 16:14:19",15608,-57.88,4.055
"2018-09-02 16:14:20",15609,-57.79,4.118
"2018-09-02 16:14:21",15610,-57.91,4.071
"2018-09-02 16:14:22",15611,-57.88,4.133
"2018-09-02 16:14:23",15612,-57.99,4.076
"2018-09-02 16:14:24",15613,-57.9,4.133
"2018-09-02 16:14:25",15614,-57.88,4.076
"2018-09-02 16:14:26",15615,-57.82,4.119
"2018-09-02 16:14:27",15616,-57.89,4.073
"2018-09-02 16:14:28",15617,-57.79,4.142
"2018-09-02 16:14:29",15618,-57.74,4.216
"2018-09-02 16:14:30",15619,-57.89,4.036
"2018-09-02 16:14:31",15620,-57.8,4.114
"2018-09-02 16:14:32",15621,-57.9,4.073
"2018-09-02 16:14:33",15622,-57.78,4.134
"2018-09-02 16:14:34",15623,-57.9,4.074
"2018-09-02 16:14:35",15624,-57.84,4.138
"2018-09-02 16:14:36",15625,-57.96,4.073
"2018-09-02 16:14:37",15626,-57.84,4.133
"2018-09-02 16:14:38",15627,-57.97,4.075
"2018-09-02 16:14:39",15628,-57.86,4.151
"2018-09-02 16:14:40",15629,-57.79,4.256
"2018-09-02 16:14:41",15630,-57.87,4.056
"2018-09-02 16:14:42",15631,-57.83,4.129
"2018-09-02 16:14:43",15632,-57.93,4.101
"2018-09-02 16:14:44",15633,-57.88,4.167
"2018-09-02 16:14:45",15634,-57.89,4.105
"2018-09-02 16:14:46",15635,-57.78,4.167
"2018-09-02 16:14:47",15636,-57.91,4.107
"2018-09-02 16:14:48",15637,-57.76,4.163
"2018-09-02 16:14:49",15638,-57.82,4.107
"2018-09-02 16:14:50",15639,-57.87,4.205
"2018-09-02 16:14:51",15640,-57.97,4.108
"2018-09-02 16:14:52",15641,-57.94,4.166
"2018-09-02 16:14:53",15642,-57.96,4.106
"2018-09-02 16:14:54",15643,-58.03,4.093
"2018-09-02 16:14:55",15644,-57.94,4.152
"2018-09-02 16:14:56",15645,-58.04,4.106
"2018-09-02 16:14:57",15646,-57.94,4.166
"2018-09-02 16:14:58",15647,-57.96,4.109
"2018-09-02 16:14:59",15648,-57.86,4.169
"2018-09-02 16:15:00",15649,-57.96,4.106
"2018-09-02 16:15:01",15650,-57.89,4.167
"2018-09-02 16:15:02",15651,-57.94,4.108
"2018-09-02 16:15:03",15652,-57.86,4.17
"2018-09-02 16:15:04",15653,-57.81,4.24
"2018-09-02 16:15:05",15654,-57.97,4.086
"2018-09-02 16:15:06",15655,-57.91,4.146
"2018-09-02 16:15:07",15656,-57.98,4.106
"2018-09-02 16:15:08",15657,-57.88,4.167
"2018-09-02 16:15:09",15658,-57.99,4.109
"2018-09-02 16:15:10",15659,-57.89,4.165
"2018-09-02 16:15:11",15660,-57.98,4.107
"2018-09-02 16:15:12",15661,-57.89,4.164
"2018-09-02 16:15:13",15662,-57.98,4.105
"2018-09-02 16:15:14",15663,-57.89,4.177
"2018-09-02 16:15:15",15664,-57.82,4.26
"2018-09-02 16:15:16",15665,-57.93,4.058
"2018-09-02 16:15:17",15666,-57.85,4.14
"2018-09-02 16:15:18",15667,-57.95,4.102
"2018-09-02 16:15:19",15668,-57.82,4.167
"2018-09-02 16:15:20",15669,-57.91,4.105
"2018-09-02 16:15:21",15670,-57.79,4.168
"2018-09-02 16:15:22",15671,-57.97,4.107
"2018-09-02 16:15:23",15672,-57.9,4.221
"2018-09-02 16:15:24",15673,-57.93,4.108
"2018-09-02 16:15:25",15674,-57.9,4.167
"2018-09-02 16:15:26",15675,-57.81,4.083
"2018-09-02 16:15:27",15676,-57.92,4.094
"2018-09-02 16:15:28",15677,-57.87,4.151
"2018-09-02 16:15:29",15678,-57.94,4.105
"2018-09-02 16:15:30",15679,-57.83,4.168
"2018-09-02 16:15:31",15680,-57.97,4.107
"2018-09-02 16:15:32",15681,-57.85,4.165
"2018-09-02 16:15:33",15682,-57.83,4.144
"2018-09-02 16:15:34",15683,-57.8,4.231
"2018-09-02 16:15:35",15684,-57.9,4.141
"2018-09-02 16:15:36",15685,-57.88,4.201
"2018-09-02 16:15:37",15686,-57.78,4.278
"2018-09-02 16:15:38",15687,-57.96,4.11
"2018-09-02 16:15:39",15688,-57.82,4.178
"2018-09-02 16:15:40",15689,-57.88,4.139
"2018-09-02 16:15:41",15690,-57.77,4.199
"2018-09-02 16:15:42",15691,-57.84,4.139
"2018-09-02 16:15:43",15692,-57.75,4.199
"2018-09-02 16:15:44",15693,-57.85,4.141
"2018-09-02 16:15:45",15694,-57.77,4.194
"2018-09-02 16:15:46",15695,-57.85,4.141
"2018-09-02 16:15:47",15696,-57.79,4.212
"2018-09-02 16:15:48",15697,-57.72,4.303
"2018-09-02 16:15:49",15698,-57.86,4.119
"2018-09-02 16:15:50",15699,-57.81,4.17
"2018-09-02 16:15:51",15700,-57.94,4.135
"2018-09-02 16:15:52",15701,-57.85,4.196
"2018-09-02 16:15:53",15702,-57.93,4.141
"2018-09-02 16:15:54",15703,-57.82,4.199
"2018-09-02 16:15:55",15704,-57.91,4.14
"2018-09-02 16:15:56",15705,-57.87,4.199
"2018-09-02 16:15:57",15706,-57.96,4.14
"2018-09-02 16:15:58",15707,-57.9,4.229
"2018-09-02 16:15:59",15708,-58,4.217
"2018-09-02 16:16:00",15709,-57.93,4.117
"2018-09-02 16:16:01",15710,-57.94,4.123
"2018-09-02 16:16:02",15711,-58.02,4.098
"2018-09-02 16:16:03",15712,-57.93,4.153
"2018-09-02 16:16:04",15713,-58.07,4.106
"2018-09-02 16:16:05",15714,-57.91,4.166
"2018-09-02 16:16:06",15715,-58,4.106
"2018-09-02 16:16:07",15716,-57.92,4.161
"2018-09-02 16:16:08",15717,-58,4.107
"2018-09-02 16:16:09",15718,-57.94,4.176
"2018-09-02 16:16:10",15719,-58,4.075
"2018-09-02 16:16:11",15720,-57.93,4.133
"2018-09-02 16:16:12",15721,-57.92,4.077
"2018-09-02 16:16:13",15722,-58,4.063
"2018-09-02 16:16:14",15723,-57.93,4.121
"2018-09-02 16:16:15",15724,-58,4.042
"2018-09-02 16:16:16",15725,-57.92,4.111
"2018-09-02 16:16:17",15726,-58,4.043
"2018-09-02 16:16:18",15727,-57.92,4.096
"2018-09-02 16:16:19",15728,-58,4.044
"2018-09-02 16:16:20",15729,-57.99,4.165
"2018-09-02 16:16:21",15730,-58,4.043
"2018-09-02 16:16:22",15731,-57.96,4.104
"2018-09-02 16:16:23",15732,-57.89,4.022
"2018-09-02 16:16:24",15733,-58,4.065
"2018-09-02 16:16:25",15734,-57.94,4.117
"2018-09-02 16:16:26",15735,-58,4.076
"2018-09-02 16:16:27",15736,-57.92,4.133
"2018-09-02 16:16:28",15737,-58.02,4.076
"2018-09-02 16:16:29",15738,-57.92,4.137
"2018-09-02 16:16:30",15739,-58,4.075
"2018-09-02 16:16:31",15740,-57.97,4.135
"2018-09-02 16:16:32",15741,-58.01,4.074
"2018-09-02 16:16:33",15742,-57.95,4.137
"2018-09-02 16:16:34",15743,-57.85,4.122
"2018-09-02 16:16:35",15744,-58,4.057
"2018-09-02 16:16:36",15745,-57.93,4.117
"2018-09-02 16:16:37",15746,-58,4.074
"2018-09-02 16:16:38",15747,-57.91,4.134
"2018-09-02 16:16:39",15748,-58.04,4.073
"2018-09-02 16:16:40",15749,-57.91,4.134
"2018-09-02 16:16:41",15750,-58,4.075
"2018-09-02 16:16:42",15751,-57.94,4.168
"2018-09-02 16:16:43",15752,-58.03,4.076
"2018-09-02 16:16:44",15753,-57.93,4.139
"2018-09-02 16:16:45",15754,-57.84,4.212
"2018-09-02 16:16:46",15755,-58,4.05
"2018-09-02 16:16:47",15756,-57.93,4.119
"2018-09-02 16:16:48",15757,-58,4.072
"2018-09-02 16:16:49",15758,-57.92,4.138
"2018-09-02 16:16:50",15759,-58.02,4.073
"2018-09-02 16:16:51",15760,-57.92,4.135
"2018-09-02 16:16:52",15761,-58,4.075
"2018-09-02 16:16:53",15762,-57.94,4.155
"2018-09-02 16:16:54",15763,-57.96,4.281
"2018-09-02 16:16:55",15764,-57.93,3.985
"2018-09-02 16:16:56",15765,-57.92,4.099
"2018-09-02 16:16:57",15766,-58.04,4.067
"2018-09-02 16:16:58",15767,-57.93,4.134
"2018-09-02 16:16:59",15768,-58,4.075
"2018-09-02 16:17:00",15769,-57.92,4.134
"2018-09-02 16:17:01",15770,-58,4.076
"2018-09-02 16:17:02",15771,-57.94,4.129
"2018-09-02 16:17:03",15772,-58,4.077
"2018-09-02 16:17:04",15773,-57.94,4.166
"2018-09-02 16:17:05",15774,-58,4.116
"2018-09-02 16:17:06",15775,-57.92,4.134
"2018-09-02 16:17:07",15776,-57.96,4.088
"2018-09-02 16:17:08",15777,-58,4.068
"2018-09-02 16:17:09",15778,-57.94,4.119
"2018-09-02 16:17:10",15779,-58,4.076
"2018-09-02 16:17:11",15780,-57.92,4.142
"2018-09-02 16:17:12",15781,-58,4.077
"2018-09-02 16:17:13",15782,-57.92,4.13
"2018-09-02 16:17:14",15783,-58,4.076
"2018-09-02 16:17:15",15784,-57.94,4.182
"2018-09-02 16:17:16",15785,-58,4.074
"2018-09-02 16:17:17",15786,-58,4.053
"2018-09-02 16:17:18",15787,-57.93,4.117
"2018-09-02 16:17:19",15788,-58,4.072
"2018-09-02 16:17:20",15789,-57.93,4.135
"2018-09-02 16:17:21",15790,-58,4.074
"2018-09-02 16:17:22",15791,-57.91,4.135
"2018-09-02 16:17:23",15792,-58.02,4.074
"2018-09-02 16:17:24",15793,-57.92,4.135
"2018-09-02 16:17:25",15794,-58,4.075
"2018-09-02 16:17:26",15795,-57.93,4.142
"2018-09-02 16:17:27",15796,-57.85,4.219
"2018-09-02 16:17:28",15797,-58,4.04
"2018-09-02 16:17:29",15798,-57.93,4.113
"2018-09-02 16:17:30",15799,-58.02,4.07
"2018-09-02 16:17:31",15800,-57.91,4.134
"2018-09-02 16:17:32",15801,-58,4.074
"2018-09-02 16:17:33",15802,-57.91,4.136
"2018-09-02 16:17:34",15803,-58.02,4.075
"2018-09-02 16:17:35",15804,-57.92,4.132
"2018-09-02 16:17:36",15805,-58,4.077
"2018-09-02 16:17:37",15806,-57.93,4.145
"2018-09-02 16:17:38",15807,-57.84,4.231
"2018-09-02 16:17:39",15808,-57.98,4.026
"2018-09-02 16:17:40",15809,-57.93,4.11
"2018-09-02 16:17:41",15810,-58,4.072
"2018-09-02 16:17:42",15811,-57.92,4.133
"2018-09-02 16:17:43",15812,-58.02,4.074
"2018-09-02 16:17:44",15813,-57.92,4.137
"2018-09-02 16:17:45",15814,-58,4.076
"2018-09-02 16:17:46",15815,-57.92,4.132
"2018-09-02 16:17:47",15816,-58,4.076
"2018-09-02 16:17:48",15817,-57.93,4.15
"2018-09-02 16:17:49",15818,-57.85,4.246
"2018-09-02 16:17:50",15819,-58.01,4.051
"2018-09-02 16:17:51",15820,-57.93,4.102
"2018-09-02 16:17:52",15821,-58,4.071
"2018-09-02 16:17:53",15822,-57.94,4.132
"2018-09-02 16:17:54",15823,-58,4.078
"2018-09-02 16:17:55",15824,-57.92,4.135
"2018-09-02 16:17:56",15825,-58,4.076
"2018-09-02 16:17:57",15826,-57.94,4.133
"2018-09-02 16:17:58",15827,-58,4.075
"2018-09-02 16:17:59",15828,-57.93,4.158
"2018-09-02 16:18:00",15829,-57.98,4.275
"2018-09-02 16:18:01",15830,-57.93,3.981
"2018-09-02 16:18:02",15831,-57.94,4.098
"2018-09-02 16:18:03",15832,-58.01,4.069
"2018-09-02 16:18:04",15833,-57.93,4.133
"2018-09-02 16:18:05",15834,-58,4.075
"2018-09-02 16:18:06",15835,-57.91,4.136
"2018-09-02 16:18:07",15836,-58.03,4.075
"2018-09-02 16:18:08",15837,-57.92,4.132
"2018-09-02 16:18:09",15838,-58,4.074
"2018-09-02 16:18:10",15839,-57.94,4.166
"2018-09-02 16:18:11",15840,-58,4.099
"2018-09-02 16:18:12",15841,-58,4.057
"2018-09-02 16:18:13",15842,-57.92,4.12
"2018-09-02 16:18:14",15843,-58,4.073
"2018-09-02 16:18:15",15844,-57.91,4.135
"2018-09-02 16:18:16",15845,-58,4.074
"2018-09-02 16:18:17",15846,-57.92,4.133
"2018-09-02 16:18:18",15847,-58,4.077
"2018-09-02 16:18:19",15848,-57.94,4.161
"2018-09-02 16:18:20",15849,-58.02,4.076
"2018-09-02 16:18:21",15850,-57.89,4.138
"2018-09-02 16:18:22",15851,-57.81,4.213
"2018-09-02 16:18:23",15852,-57.95,4.045
"2018-09-02 16:18:24",15853,-57.89,4.113
"2018-09-02 16:18:25",15854,-57.95,4.073
"2018-09-02 16:18:26",15855,-57.87,4.137
"2018-09-02 16:18:27",15856,-57.99,4.076
"2018-09-02 16:18:28",15857,-57.94,4.134
"2018-09-02 16:18:29",15858,-58.02,4.077
"2018-09-02 16:18:30",15859,-57.92,4.131
"2018-09-02 16:18:31",15860,-58,4.076
"2018-09-02 16:18:32",15861,-57.93,4.142
"2018-09-02 16:18:33",15862,-57.85,4.223
"2018-09-02 16:18:34",15863,-57.99,4.036
"2018-09-02 16:18:35",15864,-57.93,4.115
"2018-09-02 16:18:36",15865,-58,4.073
"2018-09-02 16:18:37",15866,-57.92,4.135
"2018-09-02 16:18:38",15867,-58,4.075
"2018-09-02 16:18:39",15868,-57.92,4.136
"2018-09-02 16:18:40",15869,-58,4.075
"2018-09-02 16:18:41",15870,-57.92,4.132
"2018-09-02 16:18:42",15871,-57.96,4.075
"2018-09-02 16:18:43",15872,-57.89,4.15
"2018-09-02 16:18:44",15873,-57.81,4.21
"2018-09-02 16:18:45",15874,-57.95,4.021
"2018-09-02 16:18:46",15875,-57.93,4.072
"2018-09-02 16:18:47",15876,-58,4.039
"2018-09-02 16:18:48",15877,-57.92,4.103
"2018-09-02 16:18:49",15878,-58,4.043
"2018-09-02 16:18:50",15879,-57.87,4.102
"2018-09-02 16:18:51",15880,-57.96,4.042
"2018-09-02 16:18:52",15881,-57.87,4.101
"2018-09-02 16:18:53",15882,-57.99,4.042
"2018-09-02 16:18:54",15883,-57.89,4.124
"2018-09-02 16:18:55",15884,-57.95,4.238
"2018-09-02 16:18:56",15885,-57.93,3.956
"2018-09-02 16:18:57",15886,-57.92,4.067
"2018-09-02 16:18:58",15887,-58,4.036
"2018-09-02 16:18:59",15888,-57.93,4.101
"2018-09-02 16:19:00",15889,-58,4.043
"2018-09-02 16:19:01",15890,-57.92,4.102
"2018-09-02 16:19:02",15891,-58.03,4.043
"2018-09-02 16:19:03",15892,-57.94,4.1
"2018-09-02 16:19:04",15893,-58,4.044
"2018-09-02 16:19:05",15894,-57.97,4.132
"2018-09-02 16:19:06",15895,-58,4.096
"2018-09-02 16:19:07",15896,-57.93,4.097
"2018-09-02 16:19:08",15897,-57.97,4.057
"2018-09-02 16:19:09",15898,-58.05,4.034
"2018-09-02 16:19:10",15899,-57.98,4.091
"2018-09-02 16:19:11",15900,-58.04,4.042
"2018-09-02 16:19:12",15901,-57.96,4.105
"2018-09-02 16:19:13",15902,-58.04,4.045
"2018-09-02 16:19:14",15903,-57.97,4.098
"2018-09-02 16:19:15",15904,-58.04,4.043
"2018-09-02 16:19:16",15905,-57.99,4.148
"2018-09-02 16:19:17",15906,-58.05,4.043
"2018-09-02 16:19:18",15907,-57.97,4.102
"2018-09-02 16:19:19",15908,-57.97,4.04
"2018-09-02 16:19:20",15909,-58,4.033
"2018-09-02 16:19:21",15910,-57.91,4.088
"2018-09-02 16:19:22",15911,-57.95,4.043
"2018-09-02 16:19:23",15912,-57.88,4.105
"2018-09-02 16:19:24",15913,-57.96,4.043
"2018-09-02 16:19:25",15914,-57.87,4.097
"2018-09-02 16:19:26",15915,-57.96,4.042
"2018-09-02 16:19:27",15916,-57.92,4.155
"2018-09-02 16:19:28",15917,-58,4.041
"2018-09-02 16:19:29",15918,-58.03,4.013
"2018-09-02 16:19:30",15919,-57.93,4.08
"2018-09-02 16:19:31",15920,-58,4.039
"2018-09-02 16:19:32",15921,-57.92,4.101
"2018-09-02 16:19:33",15922,-58,4.042
"2018-09-02 16:19:34",15923,-57.93,4.103
"2018-09-02 16:19:35",15924,-58,4.042
"2018-09-02 16:19:36",15925,-57.92,4.099
"2018-09-02 16:19:37",15926,-58,4.044
"2018-09-02 16:19:38",15927,-57.93,4.113
"2018-09-02 16:19:39",15928,-57.85,4.197
"2018-09-02 16:19:40",15929,-57.89,3.993
"2018-09-02 16:19:41",15930,-57.84,4.076
"2018-09-02 16:19:42",15931,-57.91,4.039
"2018-09-02 16:19:43",15932,-57.84,4.102
