SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
         3313.0         114.59         -57.15           3.85           74.8            273          48449          49115          48358  070°58'33.9"W   50°16'26.9"S          0.542         41.186         -57.15          -80.7          184.8           0.00            921          46851           16.1          -56.5         121.56          195.5         -56.59         123.20          198.2          -56.5         130.68          210.1          -0.65          -6.97          -10.6         -13.58          -7.48            4.7           -3.9           74.7         41.190         41.955           89.2           11.0            0.0           0.03          49024     2018-08-04       18:01:59         +23.54           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:55:13            1.2           76.0           76.0            269         -51.50           44.2            269   T
         3514.0         101.39         -57.01           3.70           71.1            270          50999          51665          50897  070°52'13.0"W   50°16'24.0"S          0.590         45.251         -57.00          -80.8          163.4           0.00            825          49627           20.0          -56.5         107.59          173.0         -56.95         107.79          173.7          -56.5         114.36          183.9          -0.51          -6.20           -9.6         -13.18          -6.57            4.0            0.3           71.1         45.255         46.027           89.3           10.5            0.0           0.03          51563     2018-08-04       18:05:20         +23.83           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:58:34            0.9           72.8           72.8            269         -51.50           45.6            269   T
         3766.0          83.46         -60.91           4.19           77.6            274          55021          55687          54900  070°43'40.3"W   50°16'28.3"S          0.518         50.721         -60.91          -83.1          137.0           0.00            892          52899           13.7          -56.5          88.76          142.7         -58.88          92.03          149.6          -56.5          97.72          157.1          -4.41          -5.30           -5.7         -12.90          -5.69            3.2           -4.8           77.5         50.723         51.525           89.4           10.1            0.0           0.02          55566     2018-08-04       18:09:32         +22.20           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:02:46           -1.0           78.1           78.1            271         -51.50           48.0            269   T
         3942.0          74.33         -59.22           6.50           83.3            268          57406          58072          57274  070°37'18.1"W   50°16'25.8"S          0.559         54.799         -59.22          -79.0          121.0           0.00            930          56087           24.1          -56.5          79.19          127.3         -59.98          78.75          128.7          -56.5          83.84          134.8          -2.72          -4.87           -6.3         -12.69          -5.09            2.8            3.2           83.2         54.802         55.610           89.4            9.8            0.0           0.02          57940     2018-08-04       18:12:28         +19.74           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:05:42            0.9           83.4           83.4            269         -51.50           49.5            269   T
         4432.0          50.27         -63.33           7.33           99.1            269          65394          66060          65219  070°17'42.8"W   50°16'47.8"S          0.194         67.336         -63.33          -81.6           83.5           0.00           1068          61246            8.2          -56.4          54.06           86.9         -61.67          61.17          100.8          -56.5          65.43          105.2          -6.91          -3.79           -3.4         -12.58          -4.26            1.9            2.3           99.0         67.336         68.191           89.8            9.1            0.0           0.01          65885     2018-08-04       18:20:38         +18.23           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:13:52           -2.7           92.1           92.1            272         -51.50           54.7            270   T
         4691.0          40.93         -61.33           6.78          112.4            273          69574          70240          69373  070°05'40.0"W   50°16'34.4"S          0.416         75.050         -61.33          -80.4           67.3           0.00           1012          67296           16.7          -55.2          44.30           70.8         -62.90          45.35           75.1          -55.8          48.93           78.4          -6.18          -3.38           -3.5         -12.42          -3.58            1.6           -5.1          112.3         75.051         75.920           89.7            8.7            0.0           0.02          70039     2018-08-04       18:24:57         +19.08           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:18:11            3.1          107.2          107.3            268         -51.50           57.8            270   T
         4968.0          31.33         -65.41          10.51          129.0            276          74988          75654          74752  069°51'30.1"W   50°17'08.4"S         -0.150         84.110         -65.41          -81.0           52.5           0.00           1041          72063           13.9          -53.5          34.30           54.4         -63.53          35.83           59.5          -54.3          38.97           62.0         -11.90          -2.96           -1.9         -12.52          -3.14            1.3          -12.6          128.4         84.110         85.011           90.1            8.3            0.0           0.01          75418     2018-08-04       18:29:34         +15.59           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:22:48           -7.4          117.7          118.0            274         -51.50           62.1            270   T
         5134.0          28.00         -63.97           7.29          122.5            277          77253          77919          77002  069°42'28.3"W   50°17'52.3"S         -0.882         89.879         -63.97          -82.1           46.6           0.00            797          75877           34.2          -52.8          30.83           48.8         -64.52          29.62           49.5          -53.2          32.52           51.5         -11.14          -2.83           -2.1         -12.52          -2.90            1.2          -14.4          121.6         89.884         90.778           90.6            8.1            0.0           0.01          77668     2018-08-04       18:32:20         +18.14           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:25:34          -15.9          125.1          126.1            277         -51.50           64.0            271   T
         5391.0          21.63         -67.04          20.42          130.9            277          82421          83087          82133  069°28'32.7"W   50°19'26.2"S         -2.447         98.766         -67.04          -78.1           36.6           0.00           1201          79568           16.0          -51.3          24.21           38.0         -66.28          24.63           41.5          -52.0          27.32           43.0         -15.78          -2.58           -1.5         -12.71          -2.69            1.0          -15.1          130.1         98.796         99.723           91.4            7.8            0.0           0.01          82799     2018-08-04       18:36:37         +11.08           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:29:51          -21.9          124.5          126.4            280         -51.50           67.8            272   H
         5690.0          16.48         -71.63           9.17          145.9            273          87778          88444          87448  069°10'18.5"W   50°20'10.5"S         -3.185        110.420         -71.62          -87.1           28.5           0.00           1209          84791           16.5          -49.6          18.89           29.4         -70.41          18.89           32.5          -50.5          21.38           33.4         -21.98          -2.41           -1.0         -13.16          -2.49            0.9           -8.0          145.7        110.466        111.407           91.7            7.5            0.0           0.00          88114     2018-08-04       18:41:36         +15.46           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:34:50           -8.9          140.3          140.6            274         -51.50           72.2            272   T
         5931.0          13.14         -69.85          14.58          159.1            273          92203          92869          91837  068°54'41.1"W   50°20'47.3"S         -3.797        120.403         -69.84          -82.7           22.5           0.00           1159          89643           20.9          -48.3          15.40           23.9         -71.55          14.71           25.4          -49.0          17.05           26.5         -21.54          -2.26           -1.3         -13.41          -2.34            0.8           -7.2          158.9        120.462        121.414           91.8            7.2            0.0           0.01          92503     2018-08-04       18:45:37         +12.89           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:38:51           -9.2          149.1          149.4            274         -51.50           75.9            272   T
         6053.0          11.57         -72.36           4.60          161.6            266          94692          95358          94306  068°46'14.3"W   50°20'46.9"S         -3.791        125.806         -72.36          -91.7           20.1           0.00           1118          93072           38.2          -47.6          13.74           21.2         -70.83          12.33           21.2          -47.9          14.55           22.5         -24.81          -2.17           -1.1         -13.60          -2.21            0.7           12.6          161.1        125.863        126.824           91.7            7.1            0.0           0.00          94972     2018-08-04       18:47:39         +19.32           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:40:53            0.2          159.4          159.4            270         -51.50           78.1            272   T
         6217.0          10.16         -66.00           9.72          168.5            269          97273          97939          96864  068°34'26.2"W   50°20'08.2"S         -3.146        133.371         -65.99          -82.0           17.1           0.00           1104          95585           37.9          -46.8          12.21           18.8         -69.63          10.84           18.5          -47.2          12.95           20.0         -19.23          -2.06           -1.7         -13.63          -2.12            0.7            2.5          168.5        133.408        134.365           91.4            6.8            0.1           0.01          97530     2018-08-04       18:50:23         +15.99           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:43:37           14.2          166.1          166.7            265         -51.50           80.4            272   T
         6521.0           7.68         -67.17           3.98          156.0            278         102862         103528         102402  068°12'36.3"W   50°20'50.9"S         -3.857        147.321         -67.17          -88.4           13.0           0.00           1173          99633           18.5          -45.1           9.48           14.5         -66.91           8.83           14.9          -45.9          10.76           16.5         -22.08          -1.79           -1.5         -13.74          -1.92            0.6          -23.0          154.3        147.372        148.341           91.5            6.6            0.0           0.01         103068     2018-08-04       18:55:27         +21.19           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:48:41           -8.4          165.2          165.4            273         -51.50           85.0            272   T
         6578.0           7.25         -64.16           4.65          156.6            272         104035         104701         103564  068°08'44.7"W   50°21'05.0"S         -4.092        149.784         -64.16          -85.0           12.1           0.00           1357         102983           89.1          -44.7           8.99           13.7         -65.61           7.46           12.5          -44.9           9.23           14.1         -19.43          -1.74           -1.6         -13.73          -1.77            0.5           -4.6          156.5        149.840        150.815           91.6            6.5            0.0           0.01         104230     2018-08-04       18:56:24         +20.88           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:49:38          -14.8          155.5          156.3            275         -51.50           85.8            272   T
         6678.0           6.48         -64.45           0.10          160.3            269         106287         106953         105795  068°01'45.5"W   50°20'54.6"S         -3.919        154.257         -64.45          -94.1           10.8           0.00          -2047         104680           47.4          -43.2           8.12           12.3         -65.84           6.85           11.5          -44.2           8.54           13.0         -21.21          -1.64           -1.5         -13.71          -1.69            0.5            3.1          160.2        154.307        155.295           91.5            6.5            0.0           0.01         106461     2018-08-04       18:58:04         +29.68           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:51:18            6.2          161.0          161.2            268         -51.50           87.4            272   T+H

SIGNIFICANT WIND SPEED AND DIRECTION LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL       UTC_Date       UTC_Time          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
              s             mB             °C              %            kts              °             ft             ft             ft                                            M              M             °C             °C           g/m³             mB         ft/min             ft                            °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³            kts            kts              M              M              °              °                            mB             ft                      hr:min:s             °C             nb                                                                                                                                    hr:min:s            kts            kts            kts              °             °C            kts              °
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
            0.0         989.10         +13.70           0.00            3.0             90              0            666              0  072°02'50.0"W   50°16'59.6"S         -0.003          0.042         +13.70          -41.9         1201.3           0.00              0     1640419946            0.0          +13.7         989.09         1201.3           ////           ////           ////           ////           ////           ////          +0.02           0.01           -0.1          -2.20           0.00            0.0            0.0           -3.0          0.042          0.042           94.6            0.0            0.0          15.68            666     2018-08-04       17:06:46         +55.56           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:00:00            0.0           -3.0            3.0             90         +15.90            3.0             90   S+D
          263.0         847.96          -7.26          91.48            1.2            268           3987           4653           3988  072°02'41.5"W   50°16'57.0"S          0.041          0.132          -6.87           -8.4         1109.4           3.25            904           1994            1.0           +5.8         854.04         1066.7          -3.82         916.31         1183.2           +9.7         919.56         1132.5         -13.04          -6.09           42.7         -16.35          -3.25           50.7            0.0            1.2          0.138          0.670           72.8           78.1            2.4           3.55           4654     2018-08-04       17:11:09          +1.15           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:04:23            0.6            1.2            1.4            244          +9.48            1.4            244   S
          340.0         809.50          -7.98          84.32            9.9            257           5171           5837           5172  072°02'29.8"W   50°16'55.6"S          0.063          0.257          -7.63          -10.2         1062.1           2.83            955           4580            4.4           +3.4         816.95         1029.0          -7.78         828.52         1086.2           +4.6         835.33         1047.7         -11.41          -7.45           33.1         -16.00          -6.81           47.9            2.2            9.6          0.264          0.891           76.3           72.8            2.2           3.36           5838     2018-08-04       17:12:26          +2.18           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:05:40            1.0            5.8            5.9            260          +7.19            2.4            253   D
          405.0         778.84          -8.77          79.10            9.9            238           6155           6821           6155  072°02'13.9"W   50°16'51.8"S          0.127          0.427          -8.45          -11.7         1025.1           2.50            850           5664            6.3           +1.5         787.16          998.5          -8.55         794.03         1044.1           +2.5         801.95         1013.7         -10.26          -8.32           26.5         -15.64          -7.91           45.1            5.2            8.5          0.445          1.106           73.5           66.3            2.0           3.15           6821     2018-08-04       17:13:31          +2.96           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:06:45            3.5            9.4           10.1            249          +5.29            3.6            251   D
          484.0         742.90          -9.99          71.45           19.6            279           7352           8018           7353  072°01'47.0"W   50°16'47.6"S          0.196          0.714          -9.72          -14.2          982.5           2.05           1002           6754            6.1           -0.9         752.08          962.3          -9.64         760.68         1004.6           +0.3         769.46          980.3          -9.11          -9.18           20.1         -15.16          -8.78           41.7           -3.0           19.4          0.741          1.419           74.6           58.5            1.7           2.87           8019     2018-08-04       17:14:50          +4.18           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:08:04            3.2           13.1           13.5            256          +2.98            5.2            253   D
          522.0         725.84         -11.34          78.10           25.6            282           7938           8604           7939  072°01'25.5"W   50°16'50.4"S          0.150          0.943         -11.06          -14.4          964.8           2.01            980           7646           13.5           -2.0         735.38          945.0         -10.68         734.33          973.7           -1.5         743.69          953.6          -9.29          -9.53           19.8         -15.00          -9.36           40.1           -5.3           25.0          0.955          1.618           81.0           53.8            1.7           2.58           8605     2018-08-04       17:15:28          +3.05           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:08:42           -4.4           21.7           22.2            282          +1.88            6.3            260   D
          630.0         679.02         -13.57          63.57           36.8            275           9609          10275           9609  071°59'53.8"W   50°16'58.8"S          0.010          1.922         -13.38          -19.0          910.6           1.37            972           8774            5.8           -5.4         689.42          896.9         -12.62         702.09          938.0           -3.7         712.10          920.7          -8.22         -10.39           13.8         -14.57         -10.00           36.2           -3.4           36.7          1.922          2.489           89.7           39.5            1.3           2.15          10275     2018-08-04       17:17:16          +5.43           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:30           -4.6           32.6           32.9            278          -0.81           10.8            270   S
          850.0         588.71         -20.83          66.40           33.7            262          13117          13783          13115  071°56'24.7"W   50°17'01.8"S         -0.040          4.152         -20.70          -25.5          812.4           0.78            907          11362            3.7          -12.3         600.47          802.0         -17.64         632.60          861.9           -8.8         643.70          848.4          -8.53         -11.76           10.5         -14.54         -11.10           30.1            4.6           33.4          4.152          4.680           90.6           27.5            0.8           1.17          13781     2018-08-04       17:20:56          +4.62           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:14:10           -0.8           36.5           36.5            271          -6.24           17.7            271   D
          950.0         549.37         -23.94          67.15           38.7            284          14785          15451          14781  071°54'54.1"W   50°17'05.5"S         -0.101          5.118         -23.84          -28.3          767.7           0.60            951          13948            8.9          -15.6         561.60          759.7         -22.43         568.76          790.0          -14.0         580.77          780.6          -8.34         -12.23            8.0         -14.53         -12.01           27.8           -9.2           37.6          5.119          5.668           91.1           25.4            0.7           0.89          15447     2018-08-04       17:22:36          +4.38           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:15:50           -2.2           34.8           34.9            274          -9.45           19.6            271   D
         1263.0         447.73         -31.82          34.61           44.3            257          19609          20275          19599  071°49'02.9"W   50°17'05.3"S         -0.098          8.866         -31.78          -42.4          646.2           0.15            890          17190            4.1          -25.1         460.49          646.9         -28.34         496.32          706.1          -20.4         509.01          701.5          -6.67         -12.76           -0.6         -14.16         -12.69           22.1            9.9           43.2          8.866          9.435           90.6           20.0            0.2           0.43          20265     2018-08-04       17:27:49         +10.55           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:21:03            0.0           43.1           43.1            270         -18.76           25.4            271   D
         1360.0         420.80         -35.93          18.15           47.7            258          21036          21702          21024  071°47'08.8"W   50°16'49.7"S          0.162         10.084         -35.92          -51.8          618.0           0.05            803          20312           14.8          -28.0         433.59          616.1         -34.00         434.11          632.3          -26.6         446.88          631.3          -7.96         -12.79            1.9         -14.22         -12.76           20.6           10.2           46.5         10.085         10.663           89.1           18.9            0.1           0.29          21690     2018-08-04       17:29:26         +15.90           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:22:40            9.7           45.2           46.2            258         -20.86           26.7            269   S
         2078.0         266.16         -59.30          23.57           37.2            276          30990          31656          30958  071°34'41.8"W   50°16'27.6"S          0.531         18.055         -59.30          -70.2          433.6           0.01            898          25991            3.1          -47.6         279.31          431.5         -46.98         336.68          518.6          -37.8         349.61          517.5         -11.65         -13.15            2.1         -16.64         -12.93           14.4           -3.7           37.0         18.063         18.769           88.3           15.8            0.0           0.02          31624     2018-08-04       17:41:24         +10.94           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:34:38            1.8           40.0           40.0            267         -37.55           31.0            268   S
         2113.0         258.74         -60.78          25.05           40.1            277          31571          32237          31537  071°34'07.4"W   50°16'30.3"S          0.486         18.422         -60.78          -71.1          424.5           0.00            937          31247           54.4          -48.8         271.92          422.3         -59.95         262.43          428.8          -48.2         275.60          426.9         -11.99         -13.19            2.2         -16.74         -13.17           14.1           -5.0           39.8         18.428         19.147           88.5           15.7            0.0           0.02          32203     2018-08-04       17:41:59         +10.35           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:35:13           -4.6           37.7           38.0            277         -38.67           31.1            269   D
         2334.0         224.53         -60.46           6.64           64.4            267          34450          35116          34408  071°29'05.9"W   50°16'41.7"S          0.295         21.638         -60.46          -79.8          367.8           0.00            750          32973           12.0          -54.5         237.59          378.5         -62.60         241.04          398.8          -51.6         254.28          399.9          -5.97         -13.06          -10.8         -16.77         -13.24           12.9            2.9           64.3         21.640         22.370           89.2           14.7            0.0           0.02          35074     2018-08-04       17:45:40         +19.38           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:54           -3.1           52.4           52.5            273         -43.38           32.9            269   S
         2363.0         220.48         -59.59           4.95           62.9            266          34824          35490          34781  071°28'17.9"W   50°16'39.8"S          0.327         22.150         -59.59          -81.0          359.7           0.00            803          34595           93.4          -55.2         233.40          373.1         -60.23         222.49          364.0          -54.9         235.49          375.8          -4.37         -12.93          -13.5         -16.75         -13.00           12.6            4.5           62.8         22.152         22.882           89.2           14.5            0.0           0.02          35447     2018-08-04       17:46:09         +21.43           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:39:23            4.0           63.6           63.7            266         -43.91           33.2            269   D
         4108.0          64.34         -61.65           6.03           83.4            274          60368          61034          60220  070°31'20.1"W   50°16'23.7"S          0.595         58.620         -61.65          -81.4          106.0           0.00           1066          47501            2.4          -56.5          68.73          110.5         -56.65         119.41          192.2          -56.5         126.67          203.7          -5.15          -4.39           -4.5         -13.96          -7.26            2.4           -5.3           83.3         58.623         59.459           89.4            9.6            0.0           0.02          60886     2018-08-04       18:15:14         +19.77           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:08:28            0.6           75.2           75.2            270         -51.50           51.0            269   S
         4213.0          59.51         -61.74           6.85           99.1            273          61960          62626          61804  070°27'11.5"W   50°16'35.7"S          0.395         61.271         -61.74          -80.7           98.1           0.00            700          61012           39.0          -56.5          63.70          102.4         -61.88          61.88          102.0          -56.5          66.17          106.4          -5.24          -4.18           -4.4         -13.87          -4.29            2.2           -4.4           99.0         61.272         62.115           89.6            9.4            0.0           0.02          62470     2018-08-04       18:16:59         +18.94           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:10:13           -6.8           90.9           91.1            274         -51.50           52.0            270   S
         4586.0          44.38         -62.61           6.64          111.2            266          67924          68590          67733  070°10'41.2"W   50°16'39.0"S          0.339         71.836         -62.61          -81.6           73.4           0.00            932          64768           11.4          -55.7          47.92           76.8         -63.03          51.40           85.2          -56.5          55.24           88.8          -6.96          -3.54           -3.3         -13.63          -3.83            1.7            8.1          110.9         71.837         72.701           89.7            8.8            0.0           0.01          68399     2018-08-04       18:23:12         +18.97           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:16:26           -0.5          102.0          102.0            270         -51.50           56.4            270   D
         4875.0          34.36         -63.75           9.74          114.6            273          73127          73793          72903  069°56'26.2"W   50°16'55.9"S          0.058         80.954         -63.75          -80.1           57.2           0.00           1208          70318           14.1          -54.1          37.44           59.5         -62.52          39.06           64.6          -54.9          42.35           67.6          -9.68          -3.08           -2.4         -13.53          -3.29            1.4           -6.6          114.4         80.954         81.844           90.0            8.5            0.0           0.01          73569     2018-08-04       18:28:01         +16.33           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:21:15           -3.5          113.6          113.6            272         -51.50           60.4            270   S
         4969.0          31.31         -65.32           9.98          129.1            276          75006          75672          74770  069°51'26.8"W   50°17'08.8"S         -0.157         84.145         -65.32          -81.3           52.5           0.00           1030          73837           40.1          -53.5          34.27           54.4         -64.33          32.80           54.7          -53.8          35.82           56.9         -11.82          -2.96           -1.9         -13.54          -3.02            1.3          -12.5          128.5         84.145         85.046           90.1            8.3            0.0           0.01          75436     2018-08-04       18:29:35         +15.93           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:22:49           -8.2          122.2          122.5            274         -51.50           62.0            270   S
