SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL        SolAngl        UnCorRH         TCorRH         UnCorT        UnCorUT       UTC_Date       UTC_Time          UTemp        SolCorr         UnCorP         UnCorA          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
            1.0         976.92          +2.87          53.68           13.4            274             30            696             30  072°02'49.8"W   50°16'59.5"S         -0.002          0.044          +3.30           -5.6         1231.1           4.03            959             15            1.0          +13.6         988.03         1200.3          +2.64         976.96         1232.3          +13.7         988.56         1200.8         -10.75         -11.11           30.8         -12.57         -11.60           31.5           -0.9           13.3          0.044          0.045           92.5            6.3            2.6           7.51            696           -9.1          55.31           55.3          +2.87          +2.87     2017-08-15       10:59:47          +2.87           0.00         977.16            702          +8.47           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:00:01            0.1           13.0           13.0            269         +15.87           13.0            269   D
           88.0         925.05          +0.18          47.81           37.1            252           1499           2165           1499  072°01'52.7"W   50°16'52.2"S          0.120          0.653          +0.51           -9.6         1177.6           2.96            973            764            1.0          +10.7         936.43         1149.3          +1.62         951.83         1205.3          +12.2         961.95         1174.6         -10.53         -11.38           28.3         -13.21         -10.12           30.7           11.7           35.2          0.664          0.708           79.6           20.4            2.0           6.19           2165           -8.9          47.75           47.8          +0.18          +0.18     2017-08-15       11:01:14          +0.18           0.00         925.13           2165          +9.76           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:01:28            5.0           25.2           25.7            259         +13.73           25.4            259   D
          103.0         916.56          -0.39          48.03           39.0            252           1739           2405           1739  072°01'39.1"W   50°16'49.5"S          0.165          0.799          -0.07          -10.1         1169.3           2.85            948           1619            7.2          +10.2         928.21         1141.1          -0.04         920.78         1173.1          +10.5         932.32         1145.2         -10.62         -11.65           28.2         -13.24         -11.54           30.3           12.2           37.0          0.815          0.864           78.4           19.3            1.9           5.94           2405           -8.8          48.05           48.1          -0.39          -0.39     2017-08-15       11:01:29          -0.39           0.00         916.31           2418          +9.66           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:01:43           10.7           35.0           36.6            253         +13.38           26.9            258   S
          343.0         806.37          -8.68          60.37           41.1            253           5023           5689           5024  071°57'40.0"W   50°16'09.2"S          0.837          3.349          -8.44          -15.0         1061.3           1.92            645           3381            1.5           +3.7         821.53         1033.7          -4.68         860.49         1115.5           +7.0         873.56         1086.4         -12.41         -15.17           27.6         -14.99         -13.06           29.5           11.9           39.3          3.452          3.550           76.0           13.5            1.5           3.18           5690           -8.1          60.48           60.5          -8.68          -8.68     2017-08-15       11:05:29          -8.68           0.00         806.63           5679          +6.29           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:05:43           10.1           38.3           39.6            255          +7.48           35.2            256   D
          393.0         787.55          -9.18          51.92           34.7            244           5630           6296           5631  071°56'54.1"W   50°15'58.1"S          1.022          3.840          -8.98          -17.2         1038.6           1.59            754           5327            9.3           +2.5         802.94         1014.7          -8.90         797.02         1049.9           +3.1         812.19         1024.2         -11.70         -15.38           23.9         -15.02         -15.18           29.1           15.1           31.3          3.973          4.080           75.1           13.1            1.3           3.06           6297           -8.0          52.14           52.1          -9.18          -9.18     2017-08-15       11:06:19          -9.18           0.00         787.05           6309          +8.07           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:06:33           13.3           35.3           37.7            249          +6.31           35.4            255   S
          647.0         698.35          -9.62           5.28           55.7            203           8685           9351           8686  071°53'27.0"W   50°13'29.6"S          3.497          6.052          -9.60          -41.9          923.1           0.16            902           7158            2.8           -3.5         714.53          923.2          -8.45         741.21          975.3           -0.5         757.69          968.2          -6.09         -16.17           -0.1         -13.35         -16.48           21.4           51.2           21.9          6.989          7.134           60.0           11.6            0.1           2.95           9352           -7.3           5.10            5.1          -9.62          -9.62     2017-08-15       11:10:33          -9.62           0.00         698.41           9347         +32.29           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:10:47           35.1           31.4           47.0            222          +0.67           37.9            241   D
          675.0         686.17         -10.46           4.62           58.8            203           9135           9801           9135  071°53'12.2"W   50°13'04.4"S          3.917          6.210         -10.44          -43.8          909.9           0.13           1020           8910           20.3           -4.4         702.22          910.4          -9.96         692.24          916.3           -4.0         708.35          916.8          -6.04         -16.06           -0.4         -13.21         -16.11           20.3           54.2           22.9          7.342          7.494           57.8           11.6            0.1           2.76           9801           -7.2           4.69            4.7         -10.46         -10.46     2017-08-15       11:11:01         -10.46           0.00         686.60           9787         +33.33           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:11:15           54.0           20.4           57.7            201          -0.05           38.2            238   S
         1589.0         387.90         -41.87          34.39           76.6            207          22623          23289          22608  071°40'44.1"W   49°57'45.5"S         19.228         14.235         -41.86          -51.6          584.3           0.05            712          15872            1.7          -31.1         405.20          583.2         -26.70         519.98          734.9          -17.8         537.27          732.9         -10.76         -17.31            1.0         -16.49         -17.29            9.4           68.2           35.0         23.924         24.212           36.5            8.8            0.1           0.16          23274           -4.7          34.88           34.9         -41.85         -41.85     2017-08-15       11:26:15         -41.85          -0.02         387.89          23287          +9.69           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:26:29           60.3           31.6           68.1            208         -23.15           54.4            216   S
         1899.0         339.29         -45.82          22.43           95.4            206          25506          26172          25486  071°35'26.4"W   49°51'03.0"S         25.935         17.657         -45.81          -58.7          519.9           0.02            198          24047            8.9          -36.8         357.49          527.0         -43.86         363.45          552.2          -34.0         380.74          554.6          -9.01         -18.20           -7.0         -16.71         -17.29            8.1           85.5           42.3         31.375         31.655           34.2            7.6            0.0           0.10          26152           -3.8          27.30           27.3         -45.83         -45.83     2017-08-15       11:31:25         -45.83          +0.01         339.30          26171         +12.85           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:31:39           77.9           39.7           87.4            207         -27.33           58.1            215   S
         2282.0         267.03         -54.86          10.11           93.1            205          30638          31304          30607  071°28'32.8"W   49°42'08.7"S         34.839         22.124         -54.85          -72.4          426.2           0.00            616          28047            6.0          -47.0         283.87          437.2         -50.14         302.09          471.9          -41.9         318.96          480.5          -7.90         -16.84          -11.1         -16.93         -16.87            5.3           84.5           39.2         41.270         41.577           32.4            7.0            0.0           0.04          31273           -2.7          11.98           12.0         -54.87         -54.87     2017-08-15       11:37:48         -54.87          +0.01         267.05          31302         +17.54           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:38:02           83.7           42.0           93.6            207         -36.87           63.9            213   D
         2706.0         213.93         -53.64           4.23           85.7            216          35212          35878          35168  071°21'06.4"W   49°33'18.0"S         43.683         26.957         -53.64          -77.3          339.5           0.00           1396          32887            7.7          -56.0         229.12          367.6         -56.06         239.37          384.1          -51.5         255.31          401.2          +2.35         -15.19          -28.1         -15.92         -15.93            2.4           69.7           50.0         51.331         51.657           31.7            6.4            0.0           0.04          35834           -1.5           6.81            6.8         -53.55         -53.55     2017-08-15       11:44:52         -53.55          -0.09         213.97          35873         +23.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:45:06           75.1           41.0           85.6            209         -44.46           66.7            212   S
         2775.0         199.30         -53.44           1.99           73.6            217          36662          37328          36614  071°19'43.0"W   49°32'03.9"S         44.917         27.860         -53.44          -82.1          316.0           0.00           1014          35891           25.3          -56.5         213.75          343.7         -54.03         206.59          328.5          -56.5         221.31          355.9          +3.06         -14.45          -27.7         -15.56         -14.72            1.2           58.5           44.7         52.856         53.199           31.8            6.5            0.0           0.04          37280           -1.3           4.98            5.0         -53.33         -53.33     2017-08-15       11:46:01         -53.33          -0.11         199.18          37336         +28.63           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:46:15           64.4           47.1           79.8            216         -46.52           67.2            212   D
         2982.0         174.11         -51.29           0.10           59.4            243          39512          40178          39454  071°14'48.5"W   49°29'42.0"S         47.282         31.039         -51.29          -84.8          273.4           0.00           1153          38034           13.9          -56.5         186.48          299.9         -51.92         185.81          292.6          -56.5         199.65          321.0          +5.21         -12.37          -26.5         -14.51         -13.84           -0.9           26.9           53.0         56.560         56.932           33.3            6.6            0.0           0.06          40120           -0.7           0.70            0.7         -51.14         -51.14     2017-08-15       11:49:28         -51.14          -0.16         174.11          40174         +33.48           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:49:42           41.1           55.3           68.9            233         -50.39           67.0            214   S
         2999.0         171.43         -51.03           0.16           59.4            245          39847          40513          39788  071°14'25.7"W   49°29'34.8"S         47.402         31.285         -51.03          -84.6          268.9           0.00           1210          39621          119.2          -56.5         183.51          295.1         -51.16         172.77          271.1          -56.5         184.99          297.5          +5.47         -12.08          -26.2         -14.39         -12.22           -1.1           25.1           53.8         56.795         57.173           33.4            6.6            0.0           0.06          40454           -0.7           0.61            0.6         -50.87         -50.87     2017-08-15       11:49:45         -50.87          -0.16         171.47          40512         +33.56           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:49:59           25.5           52.1           58.0            244         -50.45           66.9            214   D
         3454.0         125.81         -49.62         100.00           59.5            251          46290          46956          46208  071°03'48.1"W   49°26'46.8"S         50.202         38.162         -49.58          -49.6          196.0           0.07            423          42998            7.2          -56.5         134.79          216.7         -52.17         147.03          231.8          -56.5         157.27          252.9          +6.88          -8.98          -20.7         -12.13         -10.24           -3.9           19.0           56.4         63.060         63.518           37.2            6.9            0.3           0.07          46874            0.6         654.83          100.0         -49.39         -49.39     2017-08-15       11:57:20         -49.39          -0.24         125.74          46969           0.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:57:34           22.1           54.4           58.7            248         -51.50           64.5            218   S
         3646.0         111.59         -50.38         100.00           42.0            253          48935          49601          48842  070°59'56.5"W   49°25'55.1"S         51.063         40.660         -50.33          -50.4          174.5           0.06           1415          47525           18.5          -56.5         118.76          191.0         -47.97         118.64          183.5          -56.5         126.52          203.5          +6.12          -7.18          -16.5         -11.41          -7.89           -4.8           12.4           40.1         65.274         65.769           38.5            7.0            0.3           0.06          49508            1.1         654.73          100.0         -50.11         -50.11     2017-08-15       12:00:32         -50.11          -0.27         111.57          49600           0.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:00:46           16.2           46.8           49.5            251         -51.50           63.3            219   S
         3657.0         110.19         -50.90         100.00           42.2            253          49196          49862          49102  070°59'45.3"W   49°25'52.8"S         51.101         40.781         -50.86          -50.9          172.7           0.06           1432          48972          188.7          -56.5         117.28          188.6         -50.62         110.89          173.6          -56.5         118.02          189.8          +5.60          -7.09          -15.9         -11.34          -7.13           -4.8           12.6           40.3         65.379         65.879           38.6            7.1            0.3           0.06          49768            1.2         654.72          100.0         -50.63         -50.63     2017-08-15       12:00:43         -50.63          -0.27         110.26          49862           0.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:00:57           12.5           39.6           41.5            253         -51.50           63.1            219   D
         3969.0          88.50         -54.90         100.00           58.3            276          53700          54366          53585  070°52'44.8"W   49°25'36.6"S         51.372         45.310         -54.87          -54.9          141.2           0.04           1138          51344           12.0          -56.5          94.55          152.0         -54.58          98.71          157.3          -56.5         105.31          169.3          +1.60          -6.05          -10.8         -10.68          -6.60           -5.4           -5.9           58.0         68.499         69.067           41.4            7.4            0.3           0.04          54251            2.0         654.65          100.0         -54.56         -54.56     2017-08-15       12:05:55         -54.56          -0.35          88.55          54357           0.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:06:09            3.1           52.3           52.4            267         -51.50           60.9            222   D
         4220.0          65.34         -63.84         100.00           74.1            267          59731          60397          59587  070°45'32.8"W   49°25'38.6"S         51.338         49.960         -63.82          -63.8          108.7           0.01            616          56586            9.9          -56.5          70.86          113.9         -60.32          76.36          125.0          -56.5          81.85          131.6          -7.34          -5.52           -5.2         -10.84          -5.50           -5.6            3.6           74.0         71.635         72.307           44.2            7.8            0.1           0.01          60253            2.7         655.20          100.0         -63.42         -63.42     2017-08-15       12:10:06         -63.42          -0.42          65.26          60410           0.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:10:20           -0.5           66.7           66.7            270         -51.50           59.5            227   S
         4385.0          64.16         -58.00         100.00           86.1            269          60102          60768          59955  070°39'50.3"W   49°25'31.5"S         51.456         53.648         -57.97          -58.0          103.9           0.02            598          59771          162.6          -56.5          69.61          111.9         -63.30          64.70          107.4          -56.5          70.23          112.9          -1.50          -5.46           -8.1         -10.82          -5.54           -5.6            1.8           86.1         74.336         74.991           46.2            7.6            0.2           0.02          60621            3.1         654.92          100.0         -57.57         -57.57     2017-08-15       12:12:51         -57.57          -0.43          64.21          60748           0.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:13:05            2.6           80.5           80.5            268         -51.50           59.5            228   S
         4748.0          47.92         -58.23         100.00           92.0            255          65921          66587          65742  070°26'29.4"W   49°23'58.6"S         53.005         62.285         -58.19          -58.2           77.7           0.02            560          62849           11.4          -56.3          52.72           84.7         -61.36          55.75           91.7          -56.5          60.58           97.4          -1.97          -4.79           -7.0         -10.45          -4.83           -5.6           23.6           88.9         81.786         82.503           49.6            7.6            0.3           0.02          66408            4.2         655.07           66.5         -57.72         -57.72     2017-08-15       12:18:54         -57.72          -0.51          47.96          66565           0.00           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:19:08           15.4           85.7           87.0            260         -51.50           60.9            231   D
         5005.0          37.15         -62.58           0.10           92.5            282          70992          71658          70782  070°16'20.0"W   49°23'27.3"S         53.527         68.854         -62.58          -92.8           61.5           0.00           1356          68262           14.0          -54.7          41.42           66.1         -59.82          42.24           69.0          -55.5          46.72           74.8          -7.85          -4.28           -4.6         -10.50          -4.48           -5.6          -20.0           90.3         87.213         87.992           52.1            7.6            0.0           0.01          71448            4.9           0.20            0.2         -62.00         -62.00     2017-08-15       12:23:11         -62.00          -0.58          37.16          71654         +30.21           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:23:25            7.3           92.0           92.3            265         -51.50           62.1            235   D
         5130.0          31.75         -66.95           2.01           96.2            267          74032          74698          73803  070°11'20.6"W   49°23'44.1"S         53.245         72.074         -66.95          -92.1           53.6           0.00           1262          72292           24.4          -53.8          35.88           57.0         -64.87          34.39           57.5          -54.3          38.55           61.4         -13.15          -4.13           -3.3         -10.70          -4.16           -5.5            4.4           96.1         89.609         90.434           53.5            7.7            0.0           0.01          74469            5.2           0.21            0.2         -66.34         -66.34     2017-08-15       12:25:16         -66.34          -0.62          31.73          74718         +25.16           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:25:30           -8.1           92.7           93.1            275         -51.50           62.5            237   D
         5386.0          27.42         -65.69           0.86           91.3            269          76850          77516          76601  070°00'49.9"W   49°23'51.8"S         53.119         78.865         -65.69          -95.0           46.0           0.00           1336          75202           27.4          -53.0          31.42           49.7         -67.74          29.40           49.9          -53.4          33.57           53.2         -12.74          -4.00           -3.7         -10.83          -4.18           -5.4            1.2           91.3         95.085         95.923           56.0            7.6            0.0           0.01          77267            5.9           0.40            0.4         -65.04         -65.04     2017-08-15       12:29:32         -65.04          -0.66          27.46          77497         +29.33           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:29:46           -1.8           95.5           95.5            271         -51.50           63.1            239   S
         5919.0          16.25         -66.56           0.51          138.1            261          86569          87235          86250  069°33'47.8"W   49°22'33.9"S         54.416         96.353         -66.56          -95.6           27.4           0.00            336          81426            8.9          -50.0          19.97           31.2         -68.64          21.08           35.9          -51.5          25.03           39.3         -16.55          -3.72           -3.8         -11.30          -3.95           -5.2           21.7          136.4        110.657        111.570           60.5            7.3            0.0           0.01          86916            7.4           0.49            0.5         -65.77         -65.77     2017-08-15       12:38:25         -65.77          -0.79          16.27          87221         +29.09           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:38:39            8.8          118.1          118.4            266         -51.50           68.1            244   S
         5963.0          15.96         -66.22           1.71          133.0            260          86927          87593          86605  069°31'15.7"W   49°22'16.6"S         54.705         97.996         -66.22          -92.5           26.9           0.00            653          86427          243.9          -49.9          19.64           30.7         -66.44          16.10           27.1          -50.0          19.81           30.9         -16.32          -3.69           -3.8         -11.31          -3.70           -5.2           23.7          130.9        112.231        113.139           60.8            7.3            0.0           0.01          87271            7.5           0.56            0.6         -65.43         -65.43     2017-08-15       12:39:09         -65.43          -0.80          15.97          87572         +26.23           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:39:23           23.7          134.4          136.5            260         -51.50           68.4            244   D
         6061.0          14.38         -66.41           3.17          121.9            268          88972          89638          88633  069°25'54.4"W   49°21'49.9"S         55.150        101.464         -66.40          -89.1           24.2           0.00           1744          87619           43.7          -49.3          17.87           27.8         -65.29          15.18           25.4          -49.6          18.74           29.2         -17.12          -3.50           -3.6         -11.40          -3.56           -5.2            4.0          121.8        115.483        116.408           61.5            7.2            0.0           0.01          89299            7.8           0.72            0.7         -65.59         -65.59     2017-08-15       12:40:47         -65.59          -0.82          14.31          89633         +22.69           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:41:01           16.4          127.4          128.4            263         -51.50           69.6            245   S
         6273.0          11.31         -67.50           0.51          134.2            270          93225          93891          92851  069°14'02.2"W   49°21'36.2"S         55.378        109.140         -67.50          -96.3           19.2           0.00            390          90742           22.0          -48.0          14.70           22.7         -68.41          12.82           21.8          -48.6          16.20           25.1         -19.51          -3.39           -3.6         -11.61          -3.38           -5.1           -0.8          134.2        122.385        123.343           63.1            7.1            0.0           0.01          93517            8.4           1.14            1.1         -66.62         -66.62     2017-08-15       12:44:19         -66.62          -0.89          11.32          93888         +28.83           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:44:33            3.9          130.3          130.4            268         -51.50           71.9            247   S
         6354.0          10.65         -66.31           3.14          151.2            265          94319          94985          93936  069°09'04.5"W   49°21'29.2"S         55.494        112.349         -66.31          -89.1           17.9           0.00           1455          93393           86.6          -47.7          13.98           21.6         -66.03          10.98           18.5          -47.8          14.33           22.2         -18.65          -3.32           -3.7         -11.64          -3.35           -5.1           13.6          150.6        125.307        126.265           63.7            7.1            0.0           0.01          94602            8.6           1.37            1.4         -65.42         -65.42     2017-08-15       12:45:40         -65.42          -0.90          10.67          94967         +22.77           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:45:54            5.1          142.7          142.7            268         -51.50           72.6            247   S
         6427.0           9.61         -66.91           0.84          152.2            265          96149          96815          95750  069°04'21.0"W   49°21'10.1"S         55.812        115.409         -66.91          -95.9           16.2           0.00           1117          94843           52.8          -47.1          12.86           19.8         -66.91          10.12           17.1          -47.4          13.40           20.7         -19.80          -3.24           -3.6         -11.71          -3.28           -5.0           14.5          151.5        128.196        129.169           64.2            7.0            0.0           0.01          96416            8.8           1.50            1.5         -65.99         -65.99     2017-08-15       12:46:53         -65.99          -0.93           9.59          96844         +28.99           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:47:07           15.7          150.9          151.7            264         -51.50           74.0            248   S
         6501.0           9.22         -63.79           0.25          134.7            267          96897          97563          96491  068°59'47.0"W   49°20'54.3"S         56.076        118.366         -63.79          -93.7           15.3           0.00            461          96121          130.3          -46.9          12.42           19.1         -65.32           9.40           15.8          -47.0          12.64           19.5         -16.90          -3.20           -3.8         -11.72          -3.24           -5.0            5.9          134.6        130.977        131.944           64.7            6.9            0.0           0.01          97157            9.1           ////            1.0           ////           ////     2017-08-15       12:48:07         -62.85          -0.94           ////           ////         +29.87           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:48:21           12.8          143.8          144.4            265         -51.50           74.5            248   S
         6599.0           8.51         -62.13           2.71          130.2            272          98512          99178          98093  068°54'09.7"W   49°21'02.9"S         55.933        121.998         -62.13          -86.7           14.0           0.00           1585          97292           61.3          -46.4          11.54           17.7         -60.84           8.88           14.6          -46.6          11.98           18.4         -15.73          -3.03           -3.7         -11.70          -3.09           -5.0           -4.1          130.1        134.208        135.184           65.4            6.9            0.0           0.01          98759            9.3           1.05            1.1         -61.18         -61.18     2017-08-15       12:49:45         -61.18          -0.96           8.51          99167         +24.57           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:49:59           -5.2          133.4          133.5            272         -51.50           75.3            249   S
         6733.0           7.11         -64.05           0.62          145.5            266         101670         102336         101222  068°46'11.5"W   49°21'03.1"S         55.928        127.149         -64.05          -93.8           11.8           0.00           -383          99657           32.3          -45.4          10.00           15.3         -63.90           7.78           13.0          -45.9          10.74           16.5         -18.60          -2.89           -3.5         -11.73          -2.96           -5.0            9.8          145.2        138.906        139.910           66.3            6.9            0.0           0.01         101888            9.7           1.31            1.3         -63.07         -63.07     2017-08-15       12:51:59         -63.07          -0.98           7.09         102372         +29.79           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:52:13           -0.1          138.4          138.4            270         -51.50           77.0            250   S+D
