SIGNIFICANT TEMPERATURE AND HUMIDITY LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL        SolAngl        UnCorRH         TCorRH         UnCorT        UnCorUT       UTC_Date       UTC_Time          UTemp        SolCorr         UnCorP         UnCorA          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
         4150.0          65.64         -63.22           1.53          104.0            285          58669          59335          58530  070°28'37.2"W   50°41'41.9"S        -24.704         60.090         -63.22          -90.9          108.9           0.00            391          58398          221.7          -56.5          74.55          119.9         -64.32          65.98          110.1          -56.5          75.02          120.6          -6.72          -8.91          -10.9         -15.36          -9.05           -6.4          -26.1          100.7         64.970         65.684          112.3            8.5            0.0           0.01          59196           -2.3           2.56            2.6         -63.06         -63.06     2017-07-25       12:09:06         -63.06          -0.16          65.70          59334         +27.64           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:09:10          -31.4          103.8          108.4            287         -51.50           58.7            292   T
         4206.0          63.61         -61.64           2.12          105.5            286          59333          59999          59191  070°26'08.3"W   50°42'08.1"S        -25.139         61.667         -61.64          -87.8          104.8           0.00           1052          58860           89.6          -56.5          72.22          116.1         -62.10          64.62          106.7          -56.5          73.38          118.0          -5.14          -8.61          -11.4         -15.30          -8.76           -6.5          -29.4          101.4         66.594         67.306          112.2            8.3            0.0           0.02          59857           -2.2           2.38            2.4         -61.46         -61.46     2017-07-25       12:10:02         -61.46          -0.18          63.66          59980         +26.14           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:10:06          -28.0          101.3          105.1            285         -51.50           59.2            292   T
         4459.0          46.92         -69.97           1.47          111.7            285          65330          65996          65155  070°14'58.0"W   50°44'01.1"S        -27.022         68.764         -69.97          -96.1           80.4           0.00            985          62173           10.9          -56.4          54.23           87.2         -65.13          54.91           92.0          -56.5          62.58          100.6         -13.54          -7.31           -6.7         -15.59          -7.67           -6.7          -29.8          107.6         73.883         74.661          111.5            8.3            0.0           0.01          65821           -1.5           2.34            2.3         -69.68         -69.68     2017-07-25       12:14:15         -69.68          -0.30          46.88          66014         +26.11           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:14:19          -26.8          101.0          104.5            285         -51.50           63.3            291   T
         4820.0          37.03         -69.18           3.09          115.9            286          69900          70566          69698  069°56'38.5"W   50°47'10.1"S        -30.172         80.395         -69.18          -91.4           63.3           0.00            457          67426           15.3          -55.1          43.62           69.7         -68.39          41.64           70.8          -55.7          48.63           77.9         -14.12          -6.59           -6.4         -15.73          -6.99           -6.7          -31.5          111.6         85.870         86.637          110.6            7.6            0.0           0.01          70364           -0.6           1.91            1.9         -68.77         -68.77     2017-07-25       12:20:16         -68.77          -0.41          37.02          70571         +22.23           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:20:20          -31.4          116.0          120.2            285         -51.50           67.0            290   T
         4957.0          35.76         -64.26           2.51          127.5            283          70567          71233          70360  069°49'35.6"W   50°48'23.8"S        -31.400         84.864         -64.26          -88.8           59.6           0.00            671          70029          106.3          -54.9          42.27           67.5         -66.02          36.37           61.2          -55.0          42.94           68.6          -9.41          -6.51           -7.8         -15.70          -6.56           -6.7          -28.4          124.3         90.487         91.229          110.3            7.3            0.0           0.01          71026           -0.2           1.35            1.4         -63.83         -63.83     2017-07-25       12:22:33         -63.83          -0.43          35.81          71217         +24.53           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:22:37          -32.3          117.4          121.8            285         -51.50           67.5            290   T
         5093.0          29.35         -71.79           4.65          146.4            283          74327          74993          74096  069°41'46.2"W   50°49'30.0"S        -32.503         89.827         -71.79          -91.2           50.8           0.00           2091          72228           19.8          -53.7          35.38           56.2         -67.78          32.36           54.9          -54.3          38.67           61.5         -18.08          -6.03           -5.4         -15.93          -6.30           -6.7          -33.3          142.6         95.526         96.306          109.9            7.3            0.0           0.00          74762            0.2           2.12            2.1         -71.31         -71.31     2017-07-25       12:24:49         -71.31          -0.49          29.20          75016         +19.37           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:24:53          -29.2          131.4          134.6            283         -51.50           70.8            289   T
         5166.0          26.42         -72.87           0.67          144.5            284          76244          76910          76000  069°37'13.2"W   50°50'12.5"S        -33.211         92.711         -72.87         -100.2           46.0           0.00            863          75048           39.9          -53.1          32.33           51.2         -72.05          27.73           48.0          -53.4          33.82           53.6         -19.73          -5.91           -5.2         -16.07          -6.09           -6.7          -34.5          140.3         98.480         99.277          109.7            7.3            0.0           0.00          76666            0.4           2.02            2.0         -72.35         -72.35     2017-07-25       12:26:02         -72.35          -0.52          26.39          76929         +27.37           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:26:06          -34.9          142.3          146.5            284         -51.50           72.7            289   T
         5302.0          25.11         -70.26           5.32          128.7            292          77489          78155          77236  069°29'37.9"W   50°51'55.9"S        -34.935         97.511         -70.26          -89.2           43.1           0.00           1205          76618           62.5          -52.8          30.49           48.2         -71.06          25.82           44.5          -52.9          31.40           49.7         -17.50          -5.38           -5.1         -16.11          -5.57           -6.7          -48.8          119.1        103.580        104.363          109.7            7.0            0.0           0.01          77902            0.7           1.53            1.5         -69.71         -69.71     2017-07-25       12:28:18         -69.71          -0.55          25.17          78127         +18.89           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:28:22          -45.6          127.1          135.0            290         -51.50           73.7            289   T
         5409.0          20.96         -76.74          15.53          147.9            284          80895          81561          80618  069°23'35.1"W   50°53'01.9"S        -36.035        101.338         -76.74          -88.4           37.2           0.00           1872          78927           23.8          -51.7          26.00           40.9         -73.41          22.91           40.0          -52.2          28.15           44.4         -25.01          -5.04           -3.7         -16.49          -5.24           -6.6          -35.2          143.7        107.554        108.375          109.6            7.1            0.0           0.00          81284            1.0           2.64            2.6         -76.14         -76.14     2017-07-25       12:30:05         -76.14          -0.61          20.70          81572         +11.63           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:30:09          -37.0          128.7          134.0            286         -51.50           76.2            289   H
         5474.0          19.00         -79.74           1.45          164.2            286          82195          82861          81909  069°19'14.4"W   50°53'47.3"S        -36.791        104.087         -79.74         -103.5           34.2           0.00            413          81264           63.5          -51.3          24.47           38.4         -78.50          19.66           35.2          -51.5          25.22           39.7         -28.40          -5.47           -4.2         -16.68          -5.56           -6.5          -45.2          157.9        110.398        111.224          109.5            7.0            0.0           0.00          82575            1.2           3.23            3.2         -79.11         -79.11     2017-07-25       12:31:10         -79.11          -0.63          18.94          82894         +23.76           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:31:14          -41.9          152.3          157.9            285         -51.50           77.5            289   T
         5493.0          18.92         -79.20           0.10          164.8            285          82257          82923          81970  069°17'54.7"W   50°54'02.4"S        -37.042        104.928         -79.20         -104.9           34.0           0.00              1          81940         1338.5          -51.3          24.40           38.3         -79.50          18.96           34.1          -51.3          24.44           38.4         -27.89          -5.48           -4.3         -16.69          -5.47           -6.5          -43.4          159.0        111.274        112.095          109.4            6.9            0.0           0.00          82636            1.2           2.93            2.9         -78.57         -78.57     2017-07-25       12:31:29         -78.57          -0.63          18.89          82949         +25.69           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:31:33          -47.7          159.2          166.2            287         -51.50           77.6            289   H
         5494.0          18.92         -79.02           0.10          164.7            285          82257          82923          81970  069°17'50.5"W   50°54'03.2"S        -37.056        104.972         -79.02         -104.8           33.9           0.00            -18          81970      -257999.8          -51.3          24.40           38.3         -79.22          18.92           34.0          -51.3          24.40           38.3         -27.71          -5.48           -4.4         -16.69          -5.48           -6.5          -43.5          158.8        111.321        112.141          109.4            6.9            0.0           0.00          82636            1.2           2.86            2.9         -78.39         -78.39     2017-07-25       12:31:30         -78.39          -0.63          18.87          82953         +25.73           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:31:34          -48.5          160.5          167.7            287         -51.50           77.6            289   T
         5590.0          19.33         -73.14           1.87          162.9            280          82089          82755          81803  069°11'05.2"W   50°54'56.6"S        -37.946        109.252         -73.14          -97.2           33.7           0.00            513          81886         -490.4          -51.4          24.59           38.6         -79.55          19.04           34.3          -51.3          24.50           38.5         -21.78          -5.27           -5.0         -16.68          -5.46           -6.5          -28.2          160.4        115.654        116.440          109.2            6.7            0.0           0.00          82469            1.5           2.03            2.0         -72.50         -72.50     2017-07-25       12:33:06         -72.50          -0.64          19.36          82723         +24.05           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:33:10          -33.4          160.5          163.9            282         -51.50           77.4            289   T
         5657.0          18.02         -75.60          17.81          158.6            279          83495          84161          83198  069°06'31.5"W   50°55'26.9"S        -38.450        112.142         -75.60          -86.6           31.8           0.00           1801          82501           59.6          -50.9          23.03           36.1         -73.77          18.69           32.7          -51.2          23.80           37.3         -24.66          -5.01           -4.3         -16.80          -5.11           -6.5          -25.7          156.6        118.550        119.344          108.9            6.6            0.0           0.00          83864            1.6           2.57            2.6         -74.94         -74.94     2017-07-25       12:34:13         -74.94          -0.67          18.04          84150         +10.96           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:34:17          -27.1          155.3          157.6            280         -51.50           78.7            288   H
         5743.0          16.03         -77.85           0.58          171.4            279          85533          86199          85221  069°00'14.1"W   50°56'03.1"S        -39.054        116.129         -77.85         -103.9           28.6           0.00            569          84210           42.1          -50.3          20.95           32.8         -77.71          17.03           30.4          -50.6          21.97           34.4         -27.53          -4.92           -4.2         -17.03          -4.93           -6.5          -28.3          169.0        122.520        123.326          108.6            6.6            0.0           0.00          85887            1.9           3.01            3.0         -77.15         -77.15     2017-07-25       12:35:39         -77.15          -0.70          16.00          86230         +26.04           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:35:43          -25.3          166.9          168.8            279         -51.50           80.8            288   T
         5770.0          15.89         -76.63           0.10          169.8            281          85644          86310          85331  068°58'15.5"W   50°56'16.6"S        -39.278        117.380         -76.63         -103.0           28.2           0.00            -30          85276          776.0          -50.3          20.85           32.6         -77.53          15.97           28.4          -50.3          20.90           32.7         -26.34          -4.96           -4.4         -17.04          -4.93           -6.4          -31.2          166.9        123.778        124.578          108.5            6.5            0.0           0.00          85997            2.0           2.69            2.7         -75.92         -75.92     2017-07-25       12:36:06         -75.92          -0.71          15.87          86335         +26.36           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:36:10          -29.9          166.9          169.5            280         -51.50           80.9            288   T
         5840.0          16.00         -70.98           0.10          181.2            278          85384          86050          85073  068°53'00.1"W   50°56'50.3"S        -39.840        120.711         -70.98          -98.9           27.6           0.00            -89          85202         -329.8          -50.4          21.10           33.0         -77.83          16.05           28.6          -50.3          20.97           32.8         -20.61          -5.10           -5.4         -17.03          -4.92           -6.5          -24.6          179.5        127.116        127.890          108.3            6.3            0.0           0.00          85739            2.1           1.82            1.8         -70.27         -70.27     2017-07-25       12:37:16         -70.27          -0.71          16.01          86030         +27.88           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:37:20          -28.9          171.3          173.7            280         -51.50           80.7            288   T
         5882.0          15.82         -68.82           0.32          191.7            277          85506          86172          85195  068°49'34.3"W   50°57'07.0"S        -40.118        122.885         -68.82          -97.3           27.0           0.00            447          85134          701.8          -50.3          20.98           32.8         -77.77          16.13           28.8          -50.3          21.04           32.9         -18.49          -5.16           -5.8         -17.03          -4.91           -6.5          -23.0          190.3        129.268        130.032          108.1            6.2            0.0           0.01          85861            2.3           1.44            1.4         -68.11         -68.11     2017-07-25       12:37:58         -68.11          -0.71          15.83          86161         +28.47           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:38:02          -23.8          186.3          187.9            277         -51.50           80.8            288   T
         6121.0          13.40         -63.53           0.22          194.2            276          88621          89287          88285  068°29'49.3"W   50°58'26.8"S        -41.448        135.407         -63.53          -93.5           22.3           0.00             60          86740           28.6          -49.4          18.16           28.3         -66.99          14.69           24.8          -49.9          19.52           30.5         -14.14          -4.77           -6.0         -16.86          -4.83           -6.4          -19.4          193.2        141.609        142.358          107.0            5.9            0.0           0.01          88951            2.9           1.26            1.3         -62.77         -62.77     2017-07-25       12:41:57         -62.77          -0.77          13.36          89364         +29.94           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       01:42:01          -20.0          188.6          189.7            276         -51.50           84.5            287   T+H

SIGNIFICANT WIND SPEED AND DIRECTION LEVELS
-------------------------------------------
           Time          Press           Temp         RelHum         WSpeed          WDirn        Alt_AGL        Alt_MSL        GPM_AGL         Long/E          Lat/N          North           East          VTemp             DP           Dens             VP         Ascent         Ml_GPM         GPM:LT           SA_T            S_P           SA_D           Ml_T           Ml_P           Ml_D         MlSA_T          MlS_P         MlSA_D          dSA_T           dS_P          dSA_D        LAdS_VT        LAdSA_P        LAdSA_D         WNorth          WEast        GrndRng        SlntRng             Az             El        Mix_Rat            SVP        GPM_MSL        SolAngl        UnCorRH         TCorRH         UnCorT        UnCorUT       UTC_Date       UTC_Time          UTemp        SolCorr         UnCorP         UnCorA          DPDep          Ozone                                                                                                         XData       SLWCFreq           Time        LWNorth         LWEast        LWSpeed         LWDirn           S_VT         LAWSpd         LAWDir   Type
              s             mB             °C              %            kts              °             ft             ft             ft                                            M              M             °C             °C           g/m³             mB         ft/min             ft                            °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³             °C             mB           g/m³            kts            kts              M              M              °              °                            mB             ft              °              %              %             °C             °C                      hr:min:s             °C             °C             mB             ft             °C             nb                                                                                                                                    hr:min:s            kts            kts            kts              °             °C            kts              °
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
            0.0         970.70          +7.30          63.00            4.0             90              0            666              0  072°02'50.0"W   50°16'59.6"S         -0.003          0.042          +8.01           +0.7         1202.8           6.44              0     1640419946            0.0          +13.7         989.09         1201.3           ////           ////           ////           ////           ////           ////          -6.38         -18.39            1.5          -7.89           0.00            0.0            0.0           -4.0          0.042          0.042           93.6            0.0            4.2          10.23            666          -13.3          63.00           63.0          +7.30          +5.39     2017-07-25       10:59:56          +7.30           0.00         970.70            666          +6.57           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:00:00            0.0           -4.0            4.0             90         +15.90            4.0             90   S+D
          215.0         869.36          +3.47          58.05            7.9            341           3002           3668           3002  072°02'33.1"W   50°17'13.7"S         -0.238          0.222          +4.02           -4.0         1092.7           4.55            944           1501            1.0           +7.7         885.93         1098.8          +7.26         919.87         1140.5          +10.7         936.36         1149.2          -4.26         -16.58           -6.1          -7.36         -16.50           -8.7           -7.5            2.5          0.326          0.592          136.9           56.6            3.3           7.84           3668          -12.7          58.04           58.0          +3.47          +3.47     2017-07-25       11:03:31          +3.47           0.00         869.67           3661          +7.47           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:03:35           -3.9            3.0            5.0            323         +11.38            5.0            323   S
          224.0         864.73          +3.34          58.32            9.8            326           3146           3812           3147  072°02'32.6"W   50°17'15.6"S         -0.270          0.228          +3.89           -4.1         1087.4           4.53           1005           3075           21.7           +7.4         881.19         1094.1          +3.21         867.03         1090.8           +7.6         883.56         1096.5          -4.11         -16.46           -6.7          -7.35         -16.53           -8.6           -8.1            5.4          0.353          0.627          139.9           55.7            3.3           7.77           3813          -12.7          58.38           58.4          +3.34          +3.34     2017-07-25       11:03:40          +3.34           0.00         865.09           3802          +7.40           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:03:44          -12.8            2.1           13.0            351         +11.10            5.3            326   D
          265.0         841.10          +2.00          57.83           22.6            296           3888           4554           3889  072°02'18.4"W   50°17'22.3"S         -0.381          0.379          +2.51           -5.4         1063.0           4.08           1079           3518            5.2           +6.0         857.19         1069.9          +2.76         853.00         1075.0           +6.7         869.12         1081.9          -3.97         -16.09           -6.9          -7.31         -16.12           -8.3          -10.0           20.3          0.538          0.836          135.2           50.0            3.0           7.06           4555          -12.6          57.84           57.8          +2.00          +2.00     2017-07-25       11:04:21          +2.00           0.00         841.31           4551          +7.43           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:04:25           -9.8           13.3           16.5            306          +9.67            7.3            317   D
          334.0         807.59          +0.27          58.87           42.2            289           4929           5595           4930  072°01'22.3"W   50°17'36.2"S         -0.613          0.977          +0.74           -6.8         1027.2           3.67            591           4410            4.7           +3.9         824.43         1036.7          +1.28         824.54         1044.9           +4.9         840.68         1053.2          -3.64         -16.84           -9.4          -7.23         -16.14           -8.3          -14.1           39.8          1.153          1.410          122.1           35.1            2.8           6.23           5596          -12.4          58.87           58.9          +0.27          +0.27     2017-07-25       11:05:30          +0.27           0.00         807.55           5591          +7.10           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:05:34          -12.1           31.2           33.4            291          +7.66           12.5            303   D
          344.0         804.65          +0.07          59.17           43.0            291           5024           5690           5025  072°01'11.8"W   50°17'39.1"S         -0.662          1.089          +0.54           -6.9         1024.3           3.63            603           4978           52.9           +3.7         821.49         1033.7          +0.20         806.10         1025.6           +3.8         822.96         1035.2          -3.66         -16.84           -9.4          -7.23         -16.86           -8.3          -15.4           40.1          1.275          1.519          121.3           33.0            2.8           6.14           5691          -12.4          59.13           59.1          +0.07          +0.07     2017-07-25       11:05:40          +0.07           0.00         805.17           5676          +7.02           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:05:44          -17.6           40.6           44.2            294          +7.48           13.1            302   S
          487.0         740.69          -5.08          69.43           37.6            304           7192           7858           7193  071°58'54.2"W   50°18'20.6"S         -1.353          2.557          -4.68           -9.8          961.2           2.91            867           6109            3.3           -0.6         756.70          967.1          -2.99         772.61          994.7           +1.6         788.56         1000.0          -4.51         -16.01           -6.0          -7.45         -15.95           -7.4          -21.0           31.2          2.893          3.125          117.9           22.3            2.5           4.19           7859          -12.0          69.72           69.7          -5.08          -5.08     2017-07-25       11:08:03          -5.08           0.00         740.78           7851          +4.72           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:08:07          -17.4           36.9           40.8            295          +3.29           21.4            298   S
          489.0         739.85          -5.12          69.45           37.9            304           7221           7887           7221  071°58'52.2"W   50°18'21.3"S         -1.364          2.579          -4.72           -9.8          960.2           2.90            858           7207          250.7           -0.6         755.87          966.3          -5.11         740.27          960.7           -0.6         756.28          966.7          -4.49         -16.02           -6.0          -7.45         -16.02           -7.4          -21.2           31.4          2.917          3.150          117.9           22.2            2.5           4.18           7887          -12.0          69.53           69.5          -5.12          -5.12     2017-07-25       11:08:05          -5.12           0.00         740.00           7881          +4.71           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:08:09          -20.8           38.9           44.1            298          +3.24           21.5            298   D
          719.0         644.47         -11.65          55.88           66.0            293          10715          11381          10715  071°54'14.4"W   50°19'53.0"S         -2.892          5.539         -11.43          -18.7          857.9           1.40            759           8968            3.1           -7.5         660.28          866.1          -9.10         691.02          910.6           -4.1         706.77          915.1          -4.10         -15.81           -8.2          -7.93         -15.74           -6.4          -26.1           60.6          6.249          6.493          117.6           15.8            1.4           2.51          11381          -11.4          56.03           56.0         -11.65         -11.65     2017-07-25       11:11:55         -11.65           0.00         644.62          11378          +7.05           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:11:59          -23.9           46.3           52.1            297          -2.53           31.5            298   S
          961.0         563.19         -18.52          37.76           55.1            293          14067          14733          14063  071°48'11.1"W   50°21'33.7"S         -4.570          9.411         -18.43          -29.4          770.3           0.54            898          12389            4.2          -14.2         578.08          777.7         -15.29         602.48          813.5          -10.9         618.08          821.0          -4.34         -14.89           -7.4          -8.51         -15.59           -6.7          -21.1           50.9         10.462         10.715          115.9           12.5            0.6           1.43          14729          -10.7          37.72           37.7         -18.52         -18.52     2017-07-25       11:15:57         -18.52           0.00         563.24          14731         +10.91           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:16:01          -25.0           57.6           62.8            293          -8.07           38.9            296   D
         1241.0         483.72         -25.22          28.62           37.2            310          17738          18404          17730  071°43'32.4"W   50°23'21.7"S         -6.371         12.378         -25.18          -38.3          679.6           0.23            783          15897            4.8          -21.4         497.78          689.0         -21.78         522.21          723.6          -17.8         536.72          732.3          -3.77         -14.06           -9.4          -8.82         -14.51           -7.1          -23.8           28.6         13.921         14.224          117.2           11.8            0.3           0.79          18396          -10.0          28.70           28.7         -25.22         -25.22     2017-07-25       11:20:37         -25.22           0.00         483.83          18402         +13.07           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:20:41          -23.2           38.1           44.6            301         -15.15           40.1            297   S
         1254.0         480.22         -25.65          28.55           37.3            311          17914          18580          17907  071°43'23.2"W   50°23'27.3"S         -6.464         12.476         -25.61          -38.7          675.8           0.22            833          17818          101.6          -21.8         494.17          684.9         -25.42         481.96          677.7          -21.6         495.97          686.9          -3.86         -13.95           -9.1          -8.83         -14.01           -7.1          -24.6           28.1         14.051         14.357          117.4           11.8            0.3           0.76          18573           -9.9          28.42           28.4         -25.65         -25.65     2017-07-25       11:20:50         -25.65           0.00         480.30          18573         +13.04           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:20:54          -25.8           27.2           37.5            314         -15.49           40.0            297   D
         1878.0         339.05         -46.58          37.69           37.1            295          25812          26478          25791  071°35'19.6"W   50°27'12.5"S        -10.217         17.618         -46.57          -55.1          521.3           0.04            617          21849            3.3          -37.4         352.71          521.3         -35.97         405.32          595.3          -29.6         418.62          598.8          -9.17         -13.66            0.1         -11.88         -13.30           -6.0          -15.6           33.7         20.366         20.804          120.1           11.8            0.1           0.09          26457           -8.3          34.64           34.6         -46.58         -46.58     2017-07-25       11:31:14         -46.58           0.00         339.16          26463          +8.51           ////          FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF           ////       00:31:18          -21.7           29.7           36.7            306         -27.77           38.9            300   D
